wordCol,yearCol,countCol
strike,1955,144
reds,1955,97
up,1955,95
red,1955,89
new,1955,82
marshall,1955,79
men,1955,75
man,1955,75
out,1955,75
off,1955,69
talks,1955,68
says,1955,67
again,1955,66
big,1955,66
all,1955,64
police,1955,59
mr.,1955,57
killed,1955,56
girl,1955,54
i,1955,53
will,1955,50
rubber,1955,49
death,1955,48
back,1955,48
today,1955,47
more,1955,47
fire,1955,43
malaya,1955,43
hurt,1955,41
singapore,1955,40
day,1955,40
home,1955,40
plan,1955,39
bandit,1955,39
days,1955,38
dies,1955,38
found,1955,38
go,1955,38
crash,1955,38
u.s.,1955,37
boy,1955,37
three,1955,36
war,1955,36
die,1955,35
colony,1955,34
bandits,1955,33
"$5,000.00",1955,33
sir,1955,33
may,1955,32
bus,1955,32
held,1955,31
crisis,1955,30
tengku,1955,30
kill,1955,29
gets,1955,29
alliance,1955,28
visit,1955,26
too,1955,25
call,1955,24
murder,1955,24
air,1955,24
say,1955,24
peace,1955,24
woman,1955,24
away,1955,23
way,1955,23
amnesty,1955,23
shot,1955,23
share,1955,23
threat,1955,23
china,1955,22
end,1955,22
london,1955,22
union,1955,22
left,1955,22
goes,1955,22
only,1955,22
spore,1955,22
kills,1955,22
students,1955,22
bid,1955,22
win,1955,22
"$20,000.00",1955,22
wins,1955,21
free,1955,21
we,1955,21
rahman,1955,21
car,1955,21
city,1955,21
get,1955,21
britain,1955,21
plane,1955,21
flies,1955,21
tan,1955,21
see,1955,21
give,1955,20
johore,1955,20
m,1955,20
ill,1955,20
battle,1955,20
mil.,1955,20
chin,1955,20
pay,1955,20
mystery,1955,20
gang,1955,20
boss,1955,19
aid,1955,19
row,1955,19
buses,1955,19
peng,1955,19
beat,1955,19
village,1955,19
stabbed,1955,18
dead,1955,18
troops,1955,18
council,1955,18
one,1955,18
gives,1955,18
strikers,1955,18
wife,1955,18
lost,1955,18
meet,1955,18
want,1955,17
govt.,1955,17
ban,1955,17
raid,1955,17
fight,1955,17
help,1955,17
missing,1955,17
last,1955,17
army,1955,16
work,1955,16
secret,1955,16
meeting,1955,16
baby,1955,16
chief,1955,16
move,1955,16
must,1955,15
queen,1955,15
ship,1955,15
eden,1955,15
talk,1955,15
first,1955,15
case,1955,15
opium,1955,15
trade,1955,15
good,1955,15
ambush,1955,15
attack,1955,15
years,1955,15
party,1955,15
keep,1955,14
jungle,1955,14
arrested,1955,14
busmen,1955,14
make,1955,14
yes,1955,14
royal,1955,14
hunt,1955,14
dato,1955,14
jail,1955,14
minister,1955,14
road,1955,14
dont,1955,14
set,1955,14
mrs.,1955,14
five,1955,14
india,1955,13
top,1955,13
guns,1955,13
life,1955,13
down,1955,13
offer,1955,13
father,1955,13
can,1955,13
year,1955,13
quiet,1955,13
hit,1955,13
workers,1955,13
terrorists,1955,13
lee,1955,13
stay,1955,13
school,1955,12
son,1955,12
happy,1955,12
time,1955,12
riot,1955,12
no.,1955,12
riddle,1955,12
slain,1955,12
tour,1955,12
trip,1955,12
film,1955,12
gurkhas,1955,12
nehru,1955,12
guards,1955,12
miss,1955,12
labour,1955,12
sea,1955,12
entry,1955,12
malayan,1955,12
boyd,1955,12
boys,1955,12
probe,1955,12
ministers,1955,12
tax,1955,12
clash,1955,12
ends,1955,12
dr.,1955,11
leaves,1955,11
hospital,1955,11
mother,1955,11
flood,1955,11
tin,1955,11
welcome,1955,11
terror,1955,11
million,1955,11
going,1955,11
chinese,1955,11
hours,1955,11
house,1955,11
hotel,1955,11
youth,1955,11
lim,1955,11
australia,1955,11
shock,1955,11
front,1955,11
quit,1955,11
well,1955,11
protest,1955,10
tell,1955,10
better,1955,10
tells,1955,10
hong,1955,10
blast,1955,10
run,1955,10
date,1955,10
kong,1955,10
russia,1955,10
falls,1955,10
soon,1955,10
polls,1955,10
warning,1955,10
pap,1955,10
boat,1955,10
general,1955,10
defence,1955,10
soldier,1955,10
takes,1955,10
mission,1955,10
story,1955,10
unions,1955,10
sultan,1955,10
cut,1955,10
us,1955,10
seized,1955,10
next,1955,10
hope,1955,10
freedom,1955,10
boom,1955,10
drive,1955,9
schools,1955,9
girls,1955,9
camp,1955,9
people,1955,9
election,1955,9
surprise,1955,9
gun,1955,9
lorry,1955,9
british,1955,9
note,1955,9
price,1955,9
show,1955,9
floods,1955,9
self-rule,1955,9
week,1955,9
charged,1955,9
action,1955,9
town,1955,9
court,1955,9
storm,1955,9
bride,1955,9
ike,1955,9
ready,1955,9
cup,1955,9
victims,1955,9
nanyang,1955,9
bomb,1955,9
blaze,1955,9
"$1,000.00",1955,9
holiday,1955,9
princess,1955,9
border,1955,9
haul,1955,9
merdeka,1955,9
warns,1955,8
asia,1955,8
safe,1955,8
bank,1955,8
got,1955,8
starts,1955,8
service,1955,8
seek,1955,8
tengkus,1955,8
night,1955,8
post,1955,8
surrender,1955,8
wait,1955,8
jap,1955,8
name,1955,8
foiled,1955,8
take,1955,8
clerks,1955,8
behind,1955,8
come,1955,8
wants,1955,8
tiger,1955,8
aussies,1955,8
calls,1955,8
fall,1955,8
sun,1955,8
family,1955,8
put,1955,8
king,1955,8
theft,1955,8
harbour,1955,8
due,1955,8
drama,1955,8
called,1955,8
young,1955,8
sent,1955,8
pledge,1955,8
makes,1955,8
danger,1955,8
patrol,1955,8
winners,1955,8
wounded,1955,8
winner,1955,8
job,1955,8
student,1955,8
indonesia,1955,8
seato,1955,8
lose,1955,8
lead,1955,8
puts,1955,8
record,1955,8
brings,1955,7
phone,1955,7
hold,1955,7
mm,1955,7
mr,1955,7
im,1955,7
estate,1955,7
break,1955,7
navy,1955,7
peril,1955,7
rice,1955,7
wedding,1955,7
fijians,1955,7
news,1955,7
named,1955,7
rain,1955,7
hand,1955,7
save,1955,7
gift,1955,7
test,1955,7
trouble,1955,7
water,1955,7
love,1955,7
birthday,1955,7
killer,1955,7
wont,1955,7
drop,1955,7
plea,1955,7
quits,1955,7
onn,1955,7
"$3,000.00",1955,7
chiang,1955,7
bombs,1955,7
jobs,1955,7
comes,1955,7
driver,1955,7
power,1955,7
homeless,1955,7
strikes,1955,7
victory,1955,7
airport,1955,7
formosa,1955,7
leave,1955,7
stc,1955,7
gold,1955,7
him,1955,7
expert,1955,7
won,1955,7
finds,1955,7
demand,1955,7
look,1955,7
rulers,1955,7
malayans,1955,7
atom,1955,7
rally,1955,7
thugs,1955,7
train,1955,7
women,1955,7
high,1955,7
chou,1955,7
stop,1955,7
times,1955,7
taxes,1955,7
hits,1955,7
homes,1955,7
injured,1955,7
villagers,1955,7
press,1955,7
peking,1955,7
promise,1955,7
star,1955,7
rescue,1955,6
rise,1955,6
prize,1955,6
bevan,1955,6
beaten,1955,6
near,1955,6
drowned,1955,6
plot,1955,6
crackers,1955,6
turn,1955,6
answer,1955,6
president,1955,6
order,1955,6
saigon,1955,6
little,1955,6
sees,1955,6
letter,1955,6
came,1955,6
penang,1955,6
jailed,1955,6
do,1955,6
fail,1955,6
best,1955,6
sail,1955,6
conference,1955,6
seven,1955,6
meets,1955,6
macdonald,1955,6
old,1955,6
donald,1955,6
check,1955,6
picture,1955,6
rob,1955,6
suicide,1955,6
charge,1955,6
change,1955,6
cashier,1955,6
claim,1955,6
polio,1955,6
cold,1955,6
fired,1955,6
cars,1955,6
vote,1955,6
friend,1955,6
jakarta,1955,6
black,1955,6
tuc,1955,6
spirit,1955,6
rest,1955,6
robbery,1955,6
robbers,1955,6
thousands,1955,6
start,1955,6
children,1955,6
expats,1955,6
list,1955,6
ten,1955,6
streets,1955,6
racing,1955,6
naval,1955,6
nine,1955,6
plans,1955,6
lin,1955,6
macd,1955,6
actress,1955,6
stolen,1955,6
vaccine,1955,6
line,1955,6
junior,1955,6
race,1955,6
body,1955,6
malayas,1955,6
bombers,1955,6
ships,1955,6
parties,1955,6
river,1955,6
bourne,1955,6
planter,1955,6
lucky,1955,6
walk,1955,6
canberras,1955,6
arrest,1955,6
peron,1955,6
peter,1955,6
dominion,1955,6
guard,1955,6
contest,1955,6
chance,1955,6
rule,1955,6
saved,1955,5
blue,1955,5
told,1955,5
changes,1955,5
shoot,1955,5
beauty,1955,5
law,1955,5
goodbye,1955,5
japan,1955,5
bang,1955,5
ring,1955,5
wanted,1955,5
tree,1955,5
curfew,1955,5
dog,1955,5
radio,1955,5
toll,1955,5
report,1955,5
bar,1955,5
decides,1955,5
had,1955,5
beer,1955,5
cant,1955,5
march,1955,5
sends,1955,5
prisoners,1955,5
deal,1955,5
flying,1955,5
sale,1955,5
swoop,1955,5
port,1955,5
reply,1955,5
boost,1955,5
french,1955,5
market,1955,5
angry,1955,5
crashes,1955,5
spot,1955,5
halt,1955,5
long,1955,5
weds,1955,5
caught,1955,5
returns,1955,5
west,1955,5
eyes,1955,5
premier,1955,5
dash,1955,5
russian,1955,5
collapses,1955,5
killing,1955,5
mans,1955,5
s,1955,5
poll,1955,5
oil,1955,5
reward,1955,5
taxi,1955,5
money,1955,5
hint,1955,5
lets,1955,5
read,1955,5
traffic,1955,5
world,1955,5
lightning,1955,5
stops,1955,5
assembly,1955,5
stand,1955,5
hes,1955,5
politics,1955,5
former,1955,5
t.u.c.,1955,5
far,1955,5
c-g,1955,5
search,1955,5
england,1955,5
overturns,1955,5
base,1955,5
owners,1955,5
major,1955,5
templer,1955,5
jet,1955,5
gale,1955,5
officers,1955,5
close,1955,5
secrets,1955,5
kallang,1955,5
sweep,1955,5
races,1955,5
budget,1955,5
cheer,1955,5
wage,1955,5
alert,1955,5
planes,1955,5
smiles,1955,5
resign,1955,5
score,1955,5
land,1955,5
send,1955,5
fatal,1955,5
capital,1955,5
let,1955,5
thats,1955,5
drops,1955,5
liner,1955,5
area,1955,5
sack,1955,5
unknown,1955,5
siam,1955,5
final,1955,5
eight,1955,5
soldiers,1955,5
shy,1955,5
grab,1955,5
sabotage,1955,5
ball,1955,5
wed,1955,5
aruba,1955,5
loss,1955,5
success,1955,5
loses,1955,5
masked,1955,5
bosses,1955,5
leader,1955,5
under,1955,4
commons,1955,4
triumph,1955,4
valiant,1955,4
walk-out,1955,4
hero,1955,4
bangkok,1955,4
daughter,1955,4
changed,1955,4
envoy,1955,4
arms,1955,4
award,1955,4
grenade,1955,4
hot,1955,4
revolt,1955,4
them,1955,4
went,1955,4
rates,1955,4
john,1955,4
likely,1955,4
raf,1955,4
forces,1955,4
singer,1955,4
pope,1955,4
watch,1955,4
disaster,1955,4
sinks,1955,4
gems,1955,4
accident,1955,4
families,1955,4
lift,1955,4
couple,1955,4
rail,1955,4
seamen,1955,4
balwant,1955,4
"$25,000.00",1955,4
detained,1955,4
thanks,1955,4
yet,1955,4
prison,1955,4
breaks,1955,4
burnt,1955,4
security,1955,4
right,1955,4
crowd,1955,4
escape,1955,4
christmas,1955,4
brawl,1955,4
firemen,1955,4
attacks,1955,4
months,1955,4
duke,1955,4
m.,1955,4
taken,1955,4
roll,1955,4
fell,1955,4
leads,1955,4
stays,1955,4
word,1955,4
did,1955,4
quick,1955,4
heres,1955,4
funeral,1955,4
guilty,1955,4
hotels,1955,4
capsizes,1955,4
club,1955,4
making,1955,4
newspapers,1955,4
winston,1955,4
speaks,1955,4
tale,1955,4
joins,1955,4
half,1955,4
tried,1955,4
coming,1955,4
malacca,1955,4
millions,1955,4
snatch,1955,4
slashed,1955,4
saw,1955,4
hungry,1955,4
seat,1955,4
federal,1955,4
notice,1955,4
sacked,1955,4
call-up,1955,4
runaway,1955,4
abdul,1955,4
helicopter,1955,4
thousand,1955,4
negara,1955,4
cash,1955,4
kenya,1955,4
surrenders,1955,4
fortune,1955,4
seaman,1955,4
freed,1955,4
broken,1955,4
oh,1955,4
act,1955,4
lands,1955,4
stars,1955,4
rush,1955,4
moves,1955,4
bishop,1955,4
bullets,1955,4
mass,1955,4
month,1955,4
poisoned,1955,4
tv,1955,4
song,1955,4
past,1955,4
knifed,1955,4
perak,1955,4
public,1955,4
armed,1955,4
hour,1955,4
coalition,1955,4
bigger,1955,4
notes,1955,4
dulles,1955,4
operation,1955,4
robert,1955,4
salute,1955,4
ask,1955,4
brave,1955,4
b,1955,4
wasnt,1955,4
orders,1955,4
nothing,1955,4
seize,1955,4
thomas,1955,4
rebels,1955,4
fine,1955,4
cry,1955,4
threats,1955,4
annual,1955,4
flight,1955,4
champion,1955,4
fund,1955,4
bill,1955,4
governor,1955,4
fun,1955,4
higher,1955,4
mob,1955,4
snap,1955,4
demands,1955,4
quemoy,1955,4
parade,1955,4
decision,1955,4
patient,1955,4
step,1955,4
s.t.c.,1955,4
chan,1955,4
theyll,1955,4
uranium,1955,4
backs,1955,4
"$10,000.00",1955,4
k.l.,1955,4
business,1955,4
names,1955,4
lottery,1955,4
rich,1955,4
kelantan,1955,4
didnt,1955,4
holds,1955,4
japs,1955,4
tension,1955,4
disarm,1955,4
hock,1955,4
thieves,1955,4
dock,1955,4
kiss,1955,4
flee,1955,4
warned,1955,4
trap,1955,4
ceylon,1955,4
delegates,1955,4
steel,1955,4
pickets,1955,4
sawmill,1955,4
cabinet,1955,4
face,1955,4
fear,1955,4
sues,1955,4
smash,1955,4
shb,1955,4
widow,1955,4
j,1955,4
accused,1955,4
hunters,1955,4
cent,1955,4
helped,1955,4
priest,1955,4
drowns,1955,4
know,1955,4
gangsters,1955,4
leap,1955,4
made,1955,4
deaths,1955,4
shooting,1955,4
eric,1955,4
ghost,1955,4
copy,1955,3
hanging,1955,3
captain,1955,3
votes,1955,3
paris,1955,3
special,1955,3
force,1955,3
leaders,1955,3
second,1955,3
kidnap,1955,3
lights,1955,3
net,1955,3
seeks,1955,3
avert,1955,3
join,1955,3
atoms,1955,3
campaign,1955,3
guests,1955,3
roof,1955,3
very,1955,3
beach,1955,3
customs,1955,3
wrong,1955,3
detonators,1955,3
crew,1955,3
weeks,1955,3
unionist,1955,3
eisenhower,1955,3
carry,1955,3
goa,1955,3
sumatra,1955,3
a-bomb,1955,3
begins,1955,3
matter,1955,3
seen,1955,3
drought,1955,3
treaty,1955,3
points,1955,3
bait,1955,3
poison,1955,3
busy,1955,3
stabbing,1955,3
rica,1955,3
coast,1955,3
angers,1955,3
twice,1955,3
bad,1955,3
padi,1955,3
voyage,1955,3
said,1955,3
stamps,1955,3
...and,1955,3
caves,1955,3
pirate,1955,3
never,1955,3
tough,1955,3
been,1955,3
much,1955,3
worker,1955,3
child,1955,3
"$2,000.00",1955,3
east,1955,3
voice,1955,3
mistake,1955,3
expat,1955,3
ii,1955,3
straits,1955,3
exile,1955,3
wound,1955,3
split,1955,3
kept,1955,3
settled,1955,3
claims,1955,3
judge,1955,3
victim,1955,3
facts,1955,3
board,1955,3
easy,1955,3
gave,1955,3
sailors,1955,3
nude,1955,3
honoured,1955,3
burn,1955,3
dollars,1955,3
civil,1955,3
head,1955,3
"$60,000.00",1955,3
graft,1955,3
papers,1955,3
depot,1955,3
today...,1955,3
australians,1955,3
songgram,1955,3
dance,1955,3
manager,1955,3
federation,1955,3
choice,1955,3
round,1955,3
stands,1955,3
alone,1955,3
all-out,1955,3
cabby,1955,3
france,1955,3
sleeping,1955,3
australian,1955,3
malay,1955,3
clue,1955,3
drown,1955,3
vital,1955,3
mau,1955,3
mao,1955,3
cuts,1955,3
birds,1955,3
symonds,1955,3
policy,1955,3
mail,1955,3
kotelawala,1955,3
selangor,1955,3
worried,1955,3
rebel,1955,3
ministry,1955,3
thing,1955,3
blind,1955,3
message,1955,3
open,1955,3
tomorrow,1955,3
silent,1955,3
escort,1955,3
white,1955,3
moscow,1955,3
flowers,1955,3
$10.00,1955,3
future,1955,3
turned,1955,3
jewels,1955,3
begin,1955,3
visitors,1955,3
queens,1955,3
salk,1955,3
laws,1955,3
shop,1955,3
colombo,1955,3
ground,1955,3
n.z.,1955,3
dispute,1955,3
morning,1955,3
miles,1955,3
fails,1955,3
arrival,1955,3
blame,1955,3
jets,1955,3
pakistan,1955,3
nicoll,1955,3
ordered,1955,3
pilot,1955,3
monk,1955,3
umno,1955,3
bandoeng,1955,3
doctor,1955,3
same,1955,3
inquiry,1955,3
cheers,1955,3
costa,1955,3
traps,1955,3
charges,1955,3
trains,1955,3
bodies,1955,3
being,1955,3
docks,1955,3
aussie,1955,3
marjorie,1955,3
delayed,1955,3
flats,1955,3
grass,1955,3
am,1955,3
cream,1955,3
-and,1955,3
legal,1955,3
raffles,1955,3
$30.00,1955,3
skeleton,1955,3
beware,1955,3
dollar,1955,3
hold-up,1955,3
heaven,1955,3
blackout,1955,3
tea,1955,3
full,1955,3
tragedy,1955,3
stable,1955,3
flag,1955,3
broke,1955,3
hurry,1955,3
scramble,1955,3
boycott,1955,3
collision,1955,3
susan,1955,3
tapper,1955,3
fined,1955,3
return,1955,3
spy,1955,3
turns,1955,3
heavy,1955,3
houses,1955,3
pleas,1955,3
feet,1955,3
sympathy,1955,3
done,1955,3
wages,1955,3
koh,1955,3
guest,1955,3
stork,1955,3
store,1955,3
trapped,1955,3
park,1955,3
part,1955,3
doctors,1955,3
$6.00,1955,3
double,1955,3
sell,1955,3
sets,1955,3
most,1955,3
clear,1955,3
fong,1955,3
freight,1955,3
pretty,1955,3
express,1955,3
enemy,1955,3
"$100,000.00",1955,3
arm,1955,3
visiting,1955,3
church,1955,3
threaten,1955,3
firm,1955,3
lives,1955,3
pact,1955,3
cents,1955,3
grant,1955,3
newsmen,1955,3
cheques,1955,3
holidays,1955,3
picks,1955,3
arrests,1955,3
cemetery,1955,3
sydney,1955,3
easter,1955,3
emergency,1955,3
quest,1955,3
ignore,1955,3
per,1955,3
religion,1955,3
greets,1955,3
services,1955,3
rolls,1955,3
canal,1955,3
jockey,1955,3
fast,1955,3
link,1955,3
hopes,1955,3
goodwill,1955,3
cure,1955,3
posters,1955,3
winstons,1955,3
soekarno,1955,3
summit,1955,3
menace,1955,3
results,1955,3
visitor,1955,3
deficit,1955,3
marry,1955,3
dockers,1955,3
sensation,1955,3
leg,1955,3
lorries,1955,3
defeat,1955,3
confidence,1955,3
few,1955,3
battered,1955,3
urged,1955,3
sit,1955,3
brian,1955,3
chiefs,1955,3
aborigines,1955,3
ties,1955,3
marshalls,1955,3
crowds,1955,3
hands,1955,3
pahang,1955,3
ipoh,1955,3
south,1955,3
warships,1955,3
system,1955,3
need,1955,3
russians,1955,3
zhukov,1955,3
jam,1955,3
communist,1955,3
state,1955,3
squads,1955,3
deadlock,1955,3
a.m.,1955,3
laugh,1955,3
spain,1955,3
capture,1955,3
terrorist,1955,3
bulganin,1955,3
fishing,1955,3
citizen,1955,3
tumble,1955,3
thief,1955,3
ballot,1955,3
leak,1955,3
miner,1955,3
paper,1955,3
murdered,1955,3
cocos,1955,3
own,1955,3
roads,1955,3
goals,1955,3
official,1955,3
datos,1955,3
problem,1955,3
minutes,1955,3
book,1955,3
monday,1955,3
june,1955,3
stab,1955,3
"$150,000.00",1955,2
saves,1955,2
hitch,1955,2
gag,1955,2
sleep,1955,2
asian,1955,2
voted,1955,2
dukes,1955,2
mcp,1955,2
lure,1955,2
no.1,1955,2
favoured,1955,2
chew,1955,2
elections,1955,2
street,1955,2
chen,1955,2
wreck,1955,2
fronts,1955,2
dry,1955,2
generals,1955,2
smoke,1955,2
cheng-lock,1955,2
arsonists,1955,2
golden,1955,2
head-on,1955,2
indians,1955,2
insult,1955,2
moth,1955,2
calm,1955,2
trousers,1955,2
yard,1955,2
ma,1955,2
gate,1955,2
week-ender,1955,2
vicious,1955,2
lot,1955,2
extortion,1955,2
youths,1955,2
greet,1955,2
green,1955,2
ambulance,1955,2
laycock,1955,2
wind,1955,2
nets,1955,2
borneo,1955,2
h-bombs,1955,2
bonn,1955,2
reasonable,1955,2
side,1955,2
luck,1955,2
burial,1955,2
lifted,1955,2
dawn,1955,2
driving,1955,2
forts,1955,2
independence,1955,2
sept.,1955,2
hang,1955,2
mourning,1955,2
crowned,1955,2
jubilant,1955,2
kashmir,1955,2
oppose,1955,2
diggers,1955,2
b.e.m.,1955,2
"$6,000.00",1955,2
dogs,1955,2
collapse,1955,2
geneva,1955,2
took,1955,2
rejected,1955,2
mercy,1955,2
target,1955,2
attlee,1955,2
"$350,000.00",1955,2
bridge,1955,2
ran,1955,2
mind,1955,2
rat,1955,2
lull,1955,2
alive,1955,2
shall,1955,2
wells,1955,2
-by,1955,2
hearts,1955,2
lb.,1955,2
voting,1955,2
reactor,1955,2
hunger,1955,2
fleming,1955,2
sugar,1955,2
bush,1955,2
faures,1955,2
dr,1955,2
u.n.,1955,2
bao,1955,2
swept,1955,2
vows,1955,2
musical,1955,2
speak,1955,2
asks,1955,2
stadium,1955,2
parents,1955,2
hitlers,1955,2
attacked,1955,2
sunshine,1955,2
mca,1955,2
catch,1955,2
13th,1955,2
ail,1955,2
airmen,1955,2
motorist,1955,2
sting,1955,2
experts,1955,2
babies,1955,2
nil,1955,2
vvv,1955,2
thoughts,1955,2
yours,1955,2
enters,1955,2
ham,1955,2
candidate,1955,2
fares,1955,2
expelled,1955,2
threatens,1955,2
birth,1955,2
govt,1955,2
shadow,1955,2
alice,1955,2
theyre,1955,2
steps,1955,2
ice,1955,2
bold,1955,2
losing,1955,2
magazine,1955,2
islands,1955,2
pays,1955,2
spores,1955,2
dean,1955,2
frightened,1955,2
waits,1955,2
raped,1955,2
heat,1955,2
TRUE,1955,2
duel,1955,2
smashes,1955,2
crystal,1955,2
jan.,1955,2
propaganda,1955,2
trio,1955,2
consul,1955,2
promised,1955,2
tachens,1955,2
vanishes,1955,2
ng,1955,2
role,1955,2
hawker,1955,2
died,1955,2
packets,1955,2
jacket,1955,2
loyal,1955,2
vietnam,1955,2
detective,1955,2
corps,1955,2
"$162,000.00",1955,2
german,1955,2
brown,1955,2
cool,1955,2
specials,1955,2
olympic,1955,2
talked,1955,2
sign,1955,2
cost,1955,2
havoc,1955,2
pleased,1955,2
suspect,1955,2
explosion,1955,2
changi,1955,2
teacher,1955,2
trial,1955,2
exams,1955,2
extra,1955,2
prefer,1955,2
resigns,1955,2
casey,1955,2
cat,1955,2
arrive,1955,2
hears,1955,2
topic,1955,2
dropped,1955,2
h-bomb,1955,2
sunday,1955,2
cardinal,1955,2
s.,1955,2
pin-up,1955,2
remember,1955,2
st,1955,2
african,1955,2
midnight,1955,2
ended,1955,2
thank,1955,2
troubles,1955,2
offers,1955,2
farmer,1955,2
puzzle,1955,2
petition,1955,2
hall,1955,2
james,1955,2
wong,1955,2
rock,1955,2
cairo,1955,2
fires,1955,2
manifesto,1955,2
farewell,1955,2
rioters,1955,2
lewd,1955,2
factory,1955,2
exploding,1955,2
formula,1955,2
dodgers,1955,2
saboteurs,1955,2
card,1955,2
place,1955,2
turf,1955,2
chongsam,1955,2
given,1955,2
pergau,1955,2
quay,1955,2
hillary,1955,2
$14.00,1955,2
chous,1955,2
san,1955,2
sad,1955,2
buried,1955,2
sure,1955,2
theatre,1955,2
enter,1955,2
paid,1955,2
pengs,1955,2
axe,1955,2
raja,1955,2
shoe,1955,2
outrage,1955,2
honours,1955,2
stroll,1955,2
celebrate,1955,2
worries,1955,2
xmas,1955,2
college,1955,2
wonder,1955,2
awards,1955,2
nationality,1955,2
tug,1955,2
many,1955,2
priests,1955,2
comet,1955,2
railway,1955,2
merry,1955,2
boac,1955,2
turkey,1955,2
destroyed,1955,2
arts,1955,2
airliner,1955,2
hutton,1955,2
mary,1955,2
schoolboy,1955,2
robbed,1955,2
evidence,1955,2
robber,1955,2
chinatown,1955,2
middle,1955,2
different,1955,2
$20.00,1955,2
bows,1955,2
drives,1955,2
disown,1955,2
tradition,1955,2
costs,1955,2
gangs,1955,2
speed,1955,2
real,1955,2
delhi,1955,2
early,1955,2
lady,1955,2
output,1955,2
turco,1955,2
"$500,000.00",1955,2
envoys,1955,2
eddie,1955,2
maos,1955,2
frees,1955,2
squabble,1955,2
hawkers,1955,2
rhodesians,1955,2
choy,1955,2
titos,1955,2
ladies,1955,2
dagger,1955,2
burning,1955,2
rumania,1955,2
rising,1955,2
strip,1955,2
stoppage,1955,2
alleged,1955,2
striker,1955,2
fraud,1955,2
agree,1955,2
cinema,1955,2
ah,1955,2
drivers,1955,2
princesss,1955,2
congress,1955,2
detainees,1955,2
important,1955,2
peak,1955,2
building,1955,2
ali,1955,2
forged,1955,2
welfare,1955,2
monty,1955,2
worse,1955,2
mph,1955,2
decide,1955,2
cable,1955,2
trench,1955,2
lawyer,1955,2
dial,1955,2
mins.,1955,2
ahead,1955,2
losses,1955,2
pick,1955,2
toys,1955,2
khan,1955,2
one-day,1955,2
mysterious,1955,2
rhee,1955,2
horses,1955,2
glad,1955,2
godown,1955,2
halts,1955,2
v,1955,2
knocked,1955,2
accept,1955,2
schoolgirl,1955,2
sharp,1955,2
dress,1955,2
acts,1955,2
reject,1955,2
take-over,1955,2
plant,1955,2
tries,1955,2
waves,1955,2
dream,1955,2
"$2,500.00",1955,2
isnt,1955,2
scots,1955,2
wayang,1955,2
heros,1955,2
factories,1955,2
foot,1955,2
stopped,1955,2
status,1955,2
hari,1955,2
hard,1955,2
macdonalds,1955,2
wires,1955,2
heave,1955,2
lovers,1955,2
missed,1955,2
safety,1955,2
moan,1955,2
horse,1955,2
bombshell,1955,2
cockpit,1955,2
rises,1955,2
launch,1955,2
american,1955,2
scouts,1955,2
ft.,1955,2
heads,1955,2
twenty,1955,2
st.,1955,2
station,1955,2
ton,1955,2
$4.00,1955,2
believe,1955,2
grace,1955,2
$1.00,1955,2
kind,1955,2
aims,1955,2
sultans,1955,2
lie,1955,2
dancing,1955,2
majority,1955,2
play,1955,2
eggs,1955,2
austrians,1955,2
"$1,666.00",1955,2
shares,1955,2
find,1955,2
failed,1955,2
discuss,1955,2
cheaper,1955,2
catches,1955,2
tanker,1955,2
dump,1955,2
lion,1955,2
feared,1955,2
pictures,1955,2
please,1955,2
burned,1955,2
jumat,1955,2
etna,1955,2
d-day,1955,2
reasons,1955,2
dances,1955,2
dancer,1955,2
dud,1955,2
whos,1955,2
vans,1955,2
fights,1955,2
prices,1955,2
hostess,1955,2
match,1955,2
loot,1955,2
guide,1955,2
pack,1955,2
pound,1955,2
roses...,1955,2
vow,1955,2
rig,1955,2
vanish,1955,2
shirt,1955,2
flays,1955,2
all-party,1955,2
moving,1955,2
clears,1955,2
tudents,1955,2
prince,1955,2
tigress,1955,2
bit,1955,2
-but,1955,2
gardening,1955,2
spring,1955,2
b.,1955,2
lips,1955,2
saucer,1955,2
foreign,1955,2
anne,1955,2
refused,1955,2
faith,1955,2
wreckers,1955,2
aliens,1955,2
within,1955,2
question,1955,2
suit,1955,2
opens,1955,2
files,1955,2
lins,1955,2
fongs,1955,2
esplanade,1955,2
slander,1955,2
freak,1955,2
single,1955,2
cafe,1955,2
graham,1955,2
set-up,1955,2
beryl,1955,2
-the,1955,2
sails,1955,2
hayward,1955,2
desert,1955,2
age,1955,2
walked,1955,2
rescues,1955,2
once,1955,2
barter,1955,2
garden,1955,2
rebuked,1955,2
polling,1955,2
reunion,1955,2
acid,1955,2
hornets,1955,2
vampire,1955,2
gen.,1955,2
led,1955,2
punch,1955,2
licence,1955,2
ferry,1955,2
tremor,1955,2
kidnapped,1955,2
great,1955,2
cave-in,1955,2
u.k.,1955,2
fee,1955,2
camera,1955,2
rubbish,1955,2
gamba,1955,2
iii,1955,2
f,1955,2
challenge,1955,2
praise,1955,2
escapes,1955,2
$600.00,1955,2
escaped,1955,2
nears,1955,2
united,1955,2
forest,1955,2
farm,1955,2
light,1955,2
cease-fire,1955,2
africans,1955,2
outlook,1955,2
soekarnos,1955,2
perfect,1955,2
traders,1955,2
choose,1955,2
freeman,1955,2
dag,1955,2
spell,1955,2
runs,1955,2
matsu,1955,2
snake,1955,2
worlds,1955,2
blazing,1955,2
slide,1955,2
doing,1955,2
witness,1955,2
disgusts,1955,2
chaos,1955,2
mata,1955,2
