"headline_year","Singapore","action","aid","air","alliance","ambush","amnesty","army","arrested","asia","attack","australia","baby","ban","bandit","bank","battle","beat","better","bid","blast","blaze","boat","bomb","boom","border","boss","boyd","boys","bride","britain","british","bus","buses","busmen","camp","car","case","charged","chief","chin","china","chinese","city","clash","colony","council","court","crash","crisis","cup","cut","date","dato","dead","death","defence","die","dont","down","drive","eden","election","end","entry","falls","father","fight","film","fire","five","flies","flood","free","freedom","front","gang","general","girls","give","good","got","govt.","guards","gun","gurkhas","happy","haul","hit","holiday","hong","hope","hospital","hotel","hours","house","hunt","hurt","ike","ill","india","jail","johore","jungle","keep","kill","killed","kong","labour","last","leaves","lee","left","life","lim","london","lorry","lost","malaya","malayan","marshall","meeting","merdeka","mil.","million","minister","miss","missing","mission","mother","move","murder","mystery","nanyang","nehru","no.","note","offer","opium","pap","party","pay","peace","peng","people","plane","police","polls","price","princess","probe","protest","queen","quiet","quit","rahman","raid","ready","red","riddle","riot","road","row","royal","rubber","run","russia","safe","say","school","sea","secret","see","seized","self-rule","share","ship","shock","shot","show","slain","soldier","son","stabbed","stay","storm","story","strike","strikers","students","sultan","surprise","talk","tan","tax","tell","tengku","terror","terrorists","threat","time","tin","top","tour","town","trade","trip","troops","u.s.","union","up","us","victims","village","visit","war","warning","warns","week","welcome","well","wife","win","work","workers","years","yes","youth","agree","annual","arms","assembly","bar","base","black","body","bosses","boycott","canal","chase","children","claim","curfew","dash","drama","drop","duke","egypt","estate","face","fall","family","festival","find","flee","floods","gift","go-slow","halt","him","hold","injured","job","leave","loan","long","love","m.","malay","march","mca","merger","mm","news","night","order","pact","peking","poison","post","prize","put","rally","rebels","rescue","rose","save","saved","seek","stand","starts","student","suez","test","thugs","traffic","umno","wage","wants","wedding","women","won","accused","airport","bandits","bill","capital","chance","chou","chuang","citizens","come","coming","contest","crashes","crowd","customs","decide","decision","driver","dutch","envoy","federation","flight","flu","gold","head","hopes","indonesia","inquiry","jakarta","japan","jobs","kidnap","king","leaders","makes","mans","mine","month","moon","old","penang","phone","plans","pledge","plot","poll","prince","race","radio","raf","returns","rice","ruler","rush","saves","search","state","talks","teachers","tells","tiger","towkay","train","victim","wanted","wed","white","wont","yours","acid","appeal","arrives","barter","beauty","brunei","calls","charge","cholera","cyprus","detained","died","doctor","dulles","ecafe","eight","england","exam","firm","force","governor","join","law","leader","leads","lebanon","mac","mayor","moscow","nasser","oil","ong","open","operation","polio","port","power","prasad","premier","quemoy","quest","razak","rebel","record","seeks","soekarno","stop","sumatra","summit","swoop","team","theresa","west","wins","banda","begins","birthday","cabinet","cheer","comet","deputy","escape","fair","former","freed","full","fund","gangland","given","grab","hamid","hits","japanese","kidnapped","killer","lights","little","marcus","menzies","months","parang","perak","philip","pines","rail","rain","resign","rest","return","rob","smallpox","stars","street","varsity","vote","walk","africa","asian","auster","buried","change","common","congo","dag","danger","deal","education","goh","goods","inche","irian","issue","jet","k","katanga","kills","land","laos","letter","many","margaret","mart","mau","named","nikita","official","parade","pmip","press","s.","schools","security","seven","south","split","start","store","study","tun","u.n.","unions","vietnam","algeria","anson","armed","aziz","bangkok","bases","beaten","berlin","borneo","budget","ceylon","club","debate","divorce","fly","food","form","garcia","guilty","indian","kennedy","kuwait","malaysia","naval","pickets","plea","public","ring","river","russian","second","soccer","space","spy","star","toll","tragedy","tshombe","tuc","u.k.","un","v","water","accord","acts","angry","arrive","asa","barisan","child","cuba","due","equal","exchange","fear","fighting","final","fishing","games","homes","jega","joy","late","manila","meets","missiles","oas","officer","pilot","president","quote","rocket","round","s","send","shares","step","target","very","winston","agreement","alert","am","azahari","blood","build-up","captured","cash","christine","comes","debt","demand","detainees","diem","gives","govt","gunboat","im","indonesian","island","jabs","jack","john","lopez","m-day","macapagal","malaysian","navy","pirates","policy","pope","postponed","revolt","ri","role","sabah","saigon","sandys","sarawak","senator","service","settled","subandrio","terms","thant","together","trial","victory","ward","boost","bukit","cairo","call-up","called","caught","ceasefire","foiled","forces","goodwill","guerilla","indon","ismail","kelantan","khir","labis","malacca","monday","nation","ningkan","parliament","pontian","postal","pull-out","quits","raiders","results","rise","serious","sets","situation","sock","soek","stephens","steps","support","thai","tokyo","truce","truth","algiers","asks","ayub","backing","bonds","break","bridge","churchill","claims","coast","coup","doctors","east","foreign","future","hanoi","hoax","horror","jets","language","mil","near","pakistan","peril","raja","senu","smith","ties","toh","tomorrow","typhoid","wilson","bung","causeway","dollar","double","greetings","healey","holt","hos","k.l.","kuching","lbj","let","likely","malik","marcos","mishap","mps","nasution","negara","negri","nkrumah","office","prices","progress","rescued","riots","sli","stock","suharto","third","trapped","viet","vietcong","act","buy","civil","copter","currency","embassy","funeral","hartal","hk","indira","jump","lead","mao","mob","msa","nasir","passports","petrol","ride","sato","scare","soviet","stolen","teacher","upko","viets","wait","agrees","asean","aussie","crew","czech","de","gaulle","gorton","guerillas","heart","ho","hush","joint","market","mercy","nine","nixon","north","paris","payroll","prague","quake","ramos","robbed","russians","sacked","sanh","selassie","sign","supplement","swop","tanker","tanks","thieu","yusof","apollo","arab","cents","denial","earth","guns","hot","israel","israeli","kuala","lumpur","national","normal","rumours","targets","thailand","unity","cambodia","downed","drug","heath","hijack","indons","jordan","key","kosygin","lon","m-east","missile","nol","paper","penh","phnom","pullout","robbery","roundup","sihanouk","youths","a.m.","ahead","alive","bonus","changi","control","cuts","dacca","draw","drugs","factory","feared","fernandez","gerakan","group","herald","high","hijacker","hon","kl","ky","numbers","offers","pak","pc","pm","raids","reader","sadat","sale","services","sheares","system","takeover","toto","waste","winner","winning","ali","arrest","bangla","belfast","bhutto","bombing","chit","coalition","concorde","director","elections","fefc","fischer","fraud","gaffar","inside","jailed","kissinger","magazine","mujib","ping","pong","quang","rate","shooting","sugar","switch","taiwan","tri","agnew","beirut","brings","cent","demo","europe","export","fatal","fined","flat","france","fuel","germany","growth","guard","gunman","hike","israelis","joins","jumps","plunge","reserves","shell","sia","skylab","station","suspended","swindle","trading","vital","watergate","whitlam","xmas","begin","bonn","cost","crime","dow","ends","fares","ford","french","golan","hijackers","hostage","jones","lift","loss","low","mail","sex","airlift","berjaya","blow","booby","boon","expelled","flights","franco","fuad","golden","great","gunmen","harun","haw","heroin","kim","kukrit","lawyer","lots","manager","mustapha","nation...","par","pernas","pinder","plo","prg","prime","refugees","sent","smash","song","spill","sports","timescope","timor","toon","trap","amin","angola","b","banned","betong","businesstimes","close","drops","fraser","havoc","hussein","link","made","nz","olympics","papers","pound","real","rhodesia","seni","slater","super","suspect","todays","zone","best","blackout","cancer","carter","coffee","diesel","faces","freeze","fukuda","hostages","khmer","lanka","links","live","m-e","mas","match","mp","own","pilots","project","raman","seng","speak","tariff","tarling","vance","violence","worlds","behind","bilingual","bond","chaos","characters","choo","column","cpf","dap","exclusive","fun","index","iran","jackie","kriangsak","making","quotations","ruling","sayings","sbs","sharp","shop","short","simplified","st","tears","temple","teng","winners","words","young","anecdotes","award","bamboo","book","campaign","cant","character","charges","chinege","courtesy","cultural","devan","did","effective","energy","english","fables","fees","firms","flats","getting","green","hanyu","hdb","higher","historical","history","industry","kampuchea","leap","learn","learning","lose","mandarin","ministers","ministry","need","officials","part","pictures","pinyin","primary","problem","profiles","proverbial","pupils","reading","refugee","rules","shy","skill","stories","success","thats","trouble","age","bad","bring","chee","dhana","hudc","lessons","lets","like","mark","most","motorists","mrt","music","names","nantah","never","opera","parking","phey","play","poetry","point","prem","raise","rises","siapa","skills","th","training","turn","writers","writing","art","beijing","board","box","builders","central","changes","chia","company","components","computer","dies","fare","finance","indices","industrials","loans","local","mahathir","metal","money","mui","nwc","onn","past","points","pork","property","proposal","push","query","reagan","relations","replies","right","rollei","sann","scheme","scoreboard","seat","staff","stake","surnames","ten","tough","volume","whats","artist","bright","bush","cai","cheaper","confucius","economic","enough","every","health","jeya","message","moral","ntuc","officers","o£","per","place","problems","religious","saf","sbc","shops","signs","small","stage","style","tale","talent","them","unknown","video","arafat","beyond","biggest","building","cable","came","culture","dance","early","eyes","fandi","fish","forms","groups","hard","hawke","hawker","interest","justice","less","looks","medisave","nations","needed","other","ouf","plant","private","review","ships","singer","turns","watch","wp","around","been","bicycle","candidate","charity","cheong","choice","chok","developers","duty","focus","game","guide","hand","issues","limit","litter","memory","mondale","nus","opposition","pulls","residents","roles","tales","tong","buyers","cabbies","cabby","centres","chiam","costs","economy","execs","families","friends","government","guidelines","hu","invest","lower","pan-el","posb","score","sell","taxi","television","virus","wong","aids","aquino","ask","b-g","being","books","cj","committee","curbs","details","fine","hearing","herzog","high-tech","johor","koon","legal","light","loses","maid","much","nakasone","owners","panel","parents","pbs","peter","relief","savings","smoking","sought","swan","teck","tonight","urged","views","wave","affair","bg","centre","cheating","copyright","exports","extra","friend","gains","graft","had","investment","isa","letters","level","marxist","mum","n-day","please","rates","reported","sector","singaporean","sporean","teh","wah","wrong","allan","country","dad","elected","fails","gas","gsp","horse","jaya","levy","looking","maids","major","members","mobilisation","nics","petrochem","rejects","release","select","seow","sitting","sporeans","think","tribunal","try","turf","urges","values","co-operation","companies","cwealth","delegates","easier","exercise","ghafar","harmony","hun","illegal","judge","kan","launch","line","military","package","privy","qc","racial","rule","sen","servants","settlement","suit","wee","yeo","aims","appointed","awards","awsj","block","bt","build","care","chavalit","community","condolences","congratulates","expected","facilities","faster","gorbachev","hands","honours","idea","identity","increases","iraq","kaifu","launched","li","means","mind","philippines","pledges","proposes","quota","released","saddam","vehicle","wild","wonder","worth","along","attend","balance","cars","cigarettes","coes","communal","gatt","glenn","goal","grassroots","ground","gulf","highest","indians","iraqi","istana","karaoke","khamis","kids","knight","leadership","miyazawa","movies","non-transferable","ns","politics","raya","reach","regional","sahara","saudi","scratch","sends","sgh","shared","suggests","time-based","transplant","university","21st","abroad","afta","anand","apec","approved","branca","breaks","cap","cases","cdac","christmas","closer","disease","dpm","edusave","forecast","global","goldsmith","helps","income","lawyers","league","mah","nam","nmps","number","patient","pedra","picked","productivity","reservists","rising","risk","sm","studying","suchinda","survey","taking","telecom","tougher","trends","upgrading","used","3%","all-time","anwar","apply","benefits","bigger","candidates","chua","clinton","dbs","forum","g-7","gst","heng","human","immunity","interim","investing","investments","ldp","medical","mti","patten","political","projects","quarter","reform","rights","rouge","rulers","sdp","ses","suzhou","top-up","township","venture","weeks","al-arqam","allow","allowed","bourses","brazil","caning","cards","coe","cop","criminals","deals","far","fay","grant","hata","haze","houses","increase","investors","living","minimum","myanmar","nsmen","raised","rao","region","rental","signed","strong","suspected","tourism","triangle","tumble","welfare","wto","abbas","april","barings","canada","competition","damages","estates","findings","housing","impact","inflation","internet","leeson","ntu","quality","saad","sentence","spratlys","toa","tony","transport","unit","unveils","us$","working","yen","amcol","become","calm","cannot","cause","condo","even","extended","foreigners","funds","hashimoto","hub","industrial","jiang","ling","measures","mislead","needs","net","park","positive","purchases","qian","recovery","sanctions","science","singtel","subsidies","subsidy","teng-hui","track","vision","voters","10%","abuse","accident","allows","arts","attacks","bail","captain","card","causes","cdcs","century","cheng","classified","concern","concerned","conduct","event","experience","ge","licence","lta","mindef","mobile","molest","ny","penalties","precincts","psa","remarks","san","scholars","sing","sti","tang","teen","tel","teo","three-day","total","trained","yock","abri","cafe","clob","currencies","degree","e-commerce","edb","erp","financial","habibie","imf","interview","iso","keeping","keeps","obuchi","off-budget","perks","promotions","rebuts","recession","reforms","restaurant","retrenchment","revised","runs","rupiah","shots","sime","stocks","term","theatre","unveiled","aceh","ambon","banking","batam","bug","buys","cover","does","dur","e.","fires","float","formula","golkar","gus","hate","ideas","imports","insurance","international","lines","malaysians","militias","nathan","network","prevent","puts","putting","quick","rage","restraint","revolution","solution","sorry","surge","tas","teaching","tni","wall","web","wet","while","world-class","yet","account","blame","chen","customers","dare","different","dishes","estrada","everyone","gambling","guy","hiv","licences","media","nasdaq","pick","resort","restored","roll","safety","sciences","secretaries","sgx","shes","sph","sq","stays","taipei","thanks","wake","auction","cheats","coach","consumers","cool","european","fans","fewer","golds","grand","islamic","leeds","legends","lions","liverpool","malays","masters","mega","megawati","moves","muslim","olympic","osama","prepare","qualifiers","s-league","saffc","smart","stands","taleban","thaksin","u","united","uob","woes","abu","al-qaeda","anti-terror","bali","bashir","bloody","businesses","cell","cheap","easy","elderly","fta","glc","healthy","hes","islam","ji","jobless","koizumi","newater","nothing","online","opportunities","politicians","products","sayyaf","slim","suicide","task","taufik","terrorism","travel","advisory","baghdad","banks","checks","clear","collision","flying","hotels","levels","lifts","list","lrt","needy","neighbours","overseas","phones","quarantine","sars","stick","stroke","trust","upgrade","alarm","bambang","bird","credit","deadly","direct","eased","fake","few","flexible","giant","golf","grads","heroes","highway","investor","ipo","jams","knew","losses","medishield","nursing","pension","poor","pregnant","radical","recount","roh","southern","sues","temasek","tongue","uol","window","asked","blind","bmw","brother","cao","casino","charities","clients","collapse","convicted","courses","dengue","dispute","failing","hubby","ioc","irs","jtc","korea","makeover","matter","member","name","nkf","older","patients","patrols","poisoned","rare","ri7","roads","sits","stole","trains","tsunami","twins","upfront","wages","worker","abdullah","access","agent","bills","buildings","couples","disabled","drill","grow","growing","half","hang","hfmd","ir","killing","marina","others","p&o","proposals","proposed","rallies","renew","reports","scam","scientists","sellers","sentosa","stern","streets","subutex","tackle","took","blitz","bloc","changing","climate","code","corporate","created","crunch","dec","dip","durai","employees","en","ex-nkf","expect","eye","f1","fab","fears","fit","forward","lasik","lower-income","moh","retirement","sand","scrapped","sparks","spike","supply","swell","taken","up;","bailout","bust","chelsea","class","councils","cyclone","donors","ease","electricity","fourth","hikes","liu","milk","najib","obama","operators","outbreak","paddlers","pills","queue","shanmugam","treatments","admits","aware","bn","ceo","church","citi","defends","h1n1","hire","hiring","kidney","kyi","nobel","okay","pas","profits","raises","reds","rents","seniors","sites","slump","smes","sold","stimulus","suu","tigers","vaccine","worsens"
1955,62,9,19,24,28,15,23,16,14,8,15,11,16,17,72,8,20,19,10,22,10,9,10,9,10,9,19,12,12,9,21,9,32,19,14,9,21,15,9,16,20,22,11,21,12,34,18,9,38,30,9,10,10,14,18,48,10,73,14,13,9,15,9,34,12,10,13,17,12,43,14,21,20,21,10,11,20,10,9,38,15,8,17,12,22,12,12,9,13,9,10,10,11,11,11,11,14,41,9,20,13,14,20,14,14,51,56,10,12,17,11,13,22,13,11,22,9,18,43,12,79,16,9,20,11,26,12,17,10,11,16,24,20,9,12,12,9,13,15,10,15,20,24,19,9,21,59,10,9,9,12,10,15,13,11,21,17,9,186,12,12,14,19,14,49,10,10,8,24,21,12,16,21,10,9,23,15,11,23,9,12,10,12,18,13,9,10,144,18,22,10,9,83,21,12,20,30,11,13,23,12,11,13,12,9,15,12,18,37,32,95,10,9,19,26,36,10,8,9,11,11,18,43,16,13,15,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
