Date	Page	Abstract
18900103	Page 3	"What is man-eater. Ai Ik w. 11-kii"" 1 I 11.- r Willll.l. u.tli Ui* leetfa i.i K- ii and lux ikio alwayi '-nut i.-~. t p kill I lult |,ltll .111.1 In- II t.i ]-.lll|. i. itary liUui.iu l» i._' v. HeT&lt; r .itt.i- U.n.: »ln n tLi.r.- .iiv BMN..."
18900103	Page 4	ANJAR. PAWED SI NDA BTEAITI OH AEBIVID FOB OED P»l IM' &gt; Itn I ,u Whibi P»« I S I l!r;t r »'i,' I:.: I 1 \\..r X Jt ilnt &gt;cb V II Hm AS-
18900103	Page 4	ARRIVALS. 1 Jib I Huiw, Adi :t 8.. I.
18900103	Page 4	CLAERANCES. L&gt;» i &gt; Vi-&gt; i Habb. Jan. I H.i --in T..r I la SMI Tim»
18900104	Page 2	"COMMERCIAL. i'»..i&gt;ucm 4*. (.«U N 1 40. d. Na.i !""*&gt;• -v IU r-t»Mir -'ay-, llwir. IM. r-*rl Smto -i?L Jit. do. Ui do. s-nall dmtl A. wrthT jlirklM. Btan 1. feMM 'M Lo%don.-H»nk 4 m,. Daoiaod ,»o. 3..'. J«»1 0, /«jMi.-B*uk T. T PriTat«&gt;""d/« 01. Hongkong -Bank T T 1..."
18900104	Page 2	MAILS CLOSE. t l-r rtr. I 4 |..B. Mutot P».- n,t.-«u.- V- t If oXDAY. fcUacor ti» p y it
18900104	Page 2	NEXT MAILS DUE.
18900104	Page 2, REUTER	STRAITS TIMES SATURDAY, 4TH JAN., 1890. REUTER'S TELEGRAMS. r m Tmk Kirn m I tai.\ ..&gt; the InfMiM &lt;rr&lt; yun- Kinif Huuilx-rt. r. I'lviu^ to a deputation from th- Italimu P*rliatii-ut, Mtid that th.iv a tim-wli-n it Toul.j have l«yu iafMniUt to th- I K i.,-- f..rtin_'lit. ■hSMH it v...
18900104	Page 2	Medicial Education for Women. I n.« moutbs .1,'.. .1 alUal th- extalilubuifUt ot a la.U dix;l..r lirrc tr.xii Ani-u.i a- ui.^tiu^ .1 (liatioct waut. Tb- ptvjudkvf .wu.l ..1.1 la-lii..ii-.l n..ti..u* I ..1 tb- A«Ltti(» wli., inaU- 11 j tb- l.u!k o{ our |*n.iiUti..u. lav .ur tli- MHMM ol »uch [•nwtitiuuers...
18900104	Page 3	Presceding to the S.V.A. ..,.48. TV i
18900104	Page 3	The Straits Shanghai and Hongkong
18900104	Page 3	The Straits Fire Insurance Company. Ltd.
18900104	Page 3	The Government gazette.
18900104	Page 3	UNKNOWN.' I
18900104	Page 3	Lepraesy.
18900104	Page 3	UNKNOWN i i ,'|.J •B■ mm fr»«&lt; .lt«r pMT lar m iraki.aaH vi- .r-» tWUfy&gt;4 of tba vat aWaaa tb* momk^r't arm. I
18900104	Page 3	Speech at Mason'e Banquet I &gt; •ail.r.c ta I l -n~| by I ij.i IBaaaafba BruaVl aon thaa Wurti Do (k» tkinr «hirt&lt; i. rirM. --.1 th. truth fm« THf ko«-l tar trutk ia ruu* .t^t Bit* Ul a lio m trciWir—a aad UnUtnmt. M a bbm aatVa r.wk aad...
18900104	Page 3	"Police News BMBJaaV ""11 ""U imiu. whom I.- had i j .|Mi ut.l with raug II »a&lt; allowed iru for tli r.-.- tli-- haadi I- &gt;■ Prow 111- 1U til.- witbonl ,i: M lit. &gt; n"
18900104	Page 3	The Panjom and Sunghie Dua Samantan Mining Company. Limites. 1 1 r TV and II.M- J .111 i I Ull'l Wi I mm i .a .1-1 'li •&lt;( 111 f--t a' oar pni..i|-;il workiaf aad -inkinir i* lh*M iv ••ii. .iir- l- nff I -UMB« diM»:. baaa (&lt;irtuaat&lt;&gt; en uif'i...
18900104	Page 3	Netherlands India News. I w v niall ibat ..nly a .&gt;u- laM fgrtkt |-.orcWrL»i»t lUi»»i»'wlk* uo* i t al th«r d«k» t.-« U.ur. a &lt;Uy al a atrrtrb. TV oth.r .1. M. i--.- i -I. i'k itt-oti«n in Ib* mar- i ■»f a kkull and 1«.n.-» Ml rti lul« the...
18900104	Page 3	"mw:m i nut i i it u 4 I 1 I"" I u l. r. I Ml i v I v. i ir 4 11 I 1 }i I n I M II M 1- II ■to. II I I I 7 IT II M 1 1ll -I I M..."
18900104	Page 3	Passengers List. I. :ij.';. Vt i •&lt; i Pi**' I IKI&gt;. -i Mr ki. 1 Mi IK M &gt;• -iiManaiuaa, I- II f. tt. Mr I Brrnard M^ i&gt; r K 1-- Mr. »i..l C.
18900104	Page 4	"ix i""hi id*. IK' IUI Hail.* »ya, J&gt;ru ml Lil &gt;r ■V llitavia. B""rne. I —Tanjonc !'.»»'»r I Java -Tan 4M. ateaataad Co. hVpain, Hfar. 10, Wll«.i :n«-.&gt; Wharf JT. V PalemUurf 1:.,.. Warn r. 117. Ma, Kin: 1.n.. -.n h'. I NtU«-ft lUrl-mr. tit, Qua .v i hfßwM I..."
18900104	Page 4	I STKAMEK- I. &gt;.\ Brmr 'I Kt-. N
18900104	Page 4	ARRIVALS tiuii. \*m Fob*. I«i 9 3 &lt;i&gt;n&lt;«lr f.nt -ir UM 3 Cimadiß t N'» Yubk I'ul I Xti.t-t 4 -iUuru&gt; II 4 aUaglui la
18900104	Page 4	CLEARANCES Pi IAHf.. Ju 4 1 I P«l&gt;'l«l.ak &lt;iiaa« Ami N'.rn...i.l ImMU VjMr &gt;:.-c k sc UM.tr. li*r Mr. »tr. H.i llw hum
18900105	909090	909090
18900106	Page 2	OOMMERCIAL. ia ftm afAMUB yCOTATKUCa SlßOifOkl, tTB JaUCABI. IH»O fMMMaV. Ua*W« do. CmU *i«. 1 II g 4«, 4* K0.2 -!«&gt;*&gt;• T^t%,Bali t.t.an*» IVumr. BUrk 17.**. flam* U .^^Bali Tauioaa.«ma!l rUk- I IT^io. 1«t v***7 4*. wd. fak* 4«.a»Ul»Mri I«N do a^ AmWata- Cm 353 SW. KXCBAKOt O» I^mdou— fUnk...
18900106	Page 2	MAILS CLOSE Ptr ttr. HM To-Moii».&gt;w iWti f 4 f Ann. »&gt; .ii itta, Jmp* 1 f m Ir ii- r»t »f 'p« .'»n« Jf.v II l&gt; 1 p«. mm, lp» Hrun»i M P Th--«»dat pjaii Monci &gt;f «i« p-.rt-. 1 p Mm r
18900106	Page 2	I MAIL DUE Vram Kurep-' I I I
18900106	Page 2, REUTER	STRAITS TIMES MONDAY, 6TH., 1890. REUTER'S TELEGRAMS BMJk Tn,i.r Inii knza. i Ilk Jan. luflu.'UA-4 ii apr.-a.!-in_- ri|jillv in L ':i I&gt;a iv H-ilUu 1 t !&gt;•■ I; i! -bIM 1. -!i ..!&gt;'.!_• r tb.' ijo-iiU t rafU ia Amsterdam thiv.- t-1.---u'rapb o(B--t are rioted, an 1 number* of tli.-...
18900106	Page 2	Netherlands India. A Hum:'- t. 1. ji.iiii to tin- Bataria i|«-rs d.it.d I b.- H-t^'l. iittli I&gt;.--•r, .iiiii-iuiii-.-K the i^Mtiu,- ot tin- I I .«ii Bud^.-t l.v tbf First ..I th- Sut.* (}.-ii.-rdl. That Bud'^t-t, roiitaiuiUK L»tiinat»-» t.ir tbf ii.i! tiuancUl Ti-ar. with a il--ti.it whu'h bat l»'.-u almost &lt;br&lt;iuir...
18900106	Page 2	"Stranding of the Splanel"" ■I MM** •I n.l th,.,,..--til.' natim"
18900106	Page 2	"Strading of the s.s. Benmore."" 1 I for S ita a giiipnw wim 80, i"
18900106	Page 2	Supreme Court. Tnk J i
18900106	Page 2	Police News. i it Wo V k
18900106	Page 2	Saturday's Scratch Races Inii .in.! v B H mi l: batk. i mmk.
18900106	Page 3	Mr Gladstone on the Brazilaina Revolution. f a- i- i. hwoa. aaaatf l«t iiv for oi.&lt;- li not ill the |«..re«t a man m M in'eut than I uu bwuli 'I.ear- *:.d^.- timl t i iI. aad I f-~-l I I -\er iaay li»r» ln&gt;rntu&lt; BMtn may h«&gt;&gt; Iwh-b b...
18900106	Page 3	"Late Telegrams. s. now aufl. I ""t illi bt th.» /&gt; it :t H that th.'&lt;» a tka conau'.ar «'aff. :i tut.. *i(| ■iri'v nf &lt;&gt;ii' ii id I ..ff&gt; i U'l'Ta t.. H .li. f-r. i An rHi Vi. i .a iv Himihi ii i: ii F I Pri..."
18900106	Page 3	"Penang News. i I i j .ur'i t i by 111 iu.-n-.f-v&gt; ii of I-tamV.l. W.tu Kr«in»t O.• I. in/ a. »rr.v.- in iujr. I. mi. ».k"" 1 forward to for I Ban ii- &lt;1 .v .r-, ti,"" 1 aatara aad Oriaatal li »-nt d a pri/- iv lli« MMM..."
18900106	Page 3	"Manritins. I Tl»« &lt;i.r'' ■ffi.-al a n. l ra •fca m«rrliaajts aa4 tli"" ...V»r»r.. I' H* lil»l» wnnA»n twvatv Wia)a»a &gt;"". Ml. T»&gt;»t «'»'t lar 7 in lU h iajba| al 11, i« al c'iiV. 1 r.""&lt;. kaaaaaaa t« ay •naBBTMn^ v.rv f■ w kaMI »rA tr-tm lh""o in Hi..."
18900106	Page 3	"Notrh Barneo Notes i: II w.. 1 f D Hiv. and 11m I R».j,l» n t f t1,.. In.^ri f.lnHn .-,,,,-t. &gt;f M H V- kafan Iff '■»t.»» ii R D .-:-tra"". aa4 Hi'ii kn I liy« »nd I i--n. di 1 if I BaMMaAaaaTaa, Tt.nk w' T""&lt;&gt; ).ar' i..."
18900106	Page 3	The Endinbargh Exhibition of 1890. to lak* ti.. 1 rUrlriaai ln» \.-rv atari :M,l |t W«- ti,. I- n tii tli.'iitia' I f »1.i.-li I Mayor Ud aal an .I at &gt;■ &lt; h-jlili wa« 1 1 .tiriiMii al Iba I il tli.' 'li Kll I. Hl.cil of Mr Allan...
18900106	Page 3	Shipping News. 'I Hi: 1,,,: Ii m I) il.'l.t o( rartr wrec1. .1 Hi! I' .ill. I*, r Q i/,./-' t* i &gt; 1 1 l K'l.l. Mclatyr?, Eaaaff *nd lr.iin Loadoa, Mr. an. l Mr*. Hum; Hoaw«ou.l. Mr Tli'ul.uri. ami Mr- 11...--ri.-w, hi n i..- rtrandwl ti. n. Mr...
18900106	Page 4	N Kirn t, IT 1 II Mi. »v.« .'apUin .ral &lt; K&gt;uer—Bonds. MM 1,4*0 S«i BttU. Coloual «t.i«m- r I Tkadiv i Rn*BMI I IU-1 ins. w k&gt; Ch.n. doa 1«• &gt; i. H I I P. 4 Kim&gt; i», 101, W.-. Hin 4 Ca. (at Munt-k I Palsml m...
18900106	Page 4	-Th I .Ik MM* Mr... Si.v Mm Cm TiUu l...wl«n Kim,-,
18900106	Page 4	ARRIVALS VwttMfM N&gt;«t. 1 111. i lITiIN. t'kMM an »iocb I Mrrury i F»»t&lt;« 4 hr.hu. fcl.. 4 Cort« Bin '»u»ri« 4 A'ljimt* 4 Vjn.r A fh I I 1 ka.ni Lauag 5 .Kl.n Aud .l»o,I H. H,l,,.,kr.hir. 5 T*a.butm :&gt; s,»k J Kut.v 6 Deura.iou 6 J»|im I ■■»8......
18900106	Page 4	CLEARANCES. I&gt;»: Nam i fLAU K C*J '«n. I 6 I I I Merrary rk liirr (ilauruNU ibow I'tij. Aubrr-t t-r.lr. Kiu Abb AaMnlua SEX«a Ommmm M Hr.t ;r .tr. l»ul .tr Jar.aOß KutWa A. t -Tr ..uw Houkoai 1, L 1«&gt; r- 1
18900107	Page 2	"COMMERCIAL LATKjfI MAKtCKT v i ..KF 7:h .limki. frMM I U. Cnan, B» i h C i.-:».»* i"" r,«*rl Nmc.. PUk« do io. It qu«li;j «V mmII :—'i v. •&gt;»&lt; C -.Amlviiu*. P.«n»r««. 11l m n.\m»i. flu *&lt;M.-HMt i m IVmaad &lt;tn *V«An&gt; —Hank .1 I Priv»t- .1 m I..."
18900107	Page 2	"MAI LI CLOSB P P#r »rr. T 1. &gt; II 1 p H-- Jpt ""V«l S p B Ucd-&gt;». J p 1 Spa la po-t» 4 p a THrt«i«»T &gt;/- )'&gt; ipi."
18900107	Page 2	NEXT MAIL DEU.
18900107	Page 2	STRAITS TIMES THURSDAY, 7TH JAN., 1890. p k I Imm it I tb- ptwiadal Uaraa Birm 1 b'^t.-r tli- tro i|&gt;* .ir- .ill MbViMJH] LoH S.lh-I,'irv i« uiiLiu.' ptO&gt; ..r\ I Haw 1 -r'k it i« lanjaly pi-v.il-ut Al -I I: Ml* IhaM MM Ikvu duHMtrous Hitocls in kTartk W-...
18900107	Page 2	"The Chief Magistracy in Singapore. In fai.v of tii.- MMM M •'■ustaiitlv b.»ril of tb.- .t|.|&gt;i-nui biu^ IMW M tkl offi.t. 1( f Si-nior Mi: I Sin^apurc, it i&gt; .ilviNalil.- to ,t.it.- s.nu.- of tb. i-M'l'-ratious which «houl&lt;l w.-i.-l, iv MCMMg M iin|""'it.iut MMMMI a» to wii.-tli.r tin. fH MMi..."
18900107	Page 2	"""Supets"" on Straits M i Li M lU\ IU M Arthur til* that. .14 he I I U&lt;r, m^ In* i Til.- r. lucmj. ifT'in.. tli.- .li.j.ti*. M |«TlUltt..i boron. ■juir. a| ortlar, hi I'^it Lit &lt;i a iiml.L i I' a»vr ar«a 1 aalMaaT aWaWaa to ««a1 I I..."
18900107	Page 3	Supreme court. a.
18900107	Page 3	"Vice Admiralty Court. w»ppla»d '.""■'l'""', «,aw«,&lt;W I .0 Uut Mr D*n*Mi"
18900107	Page 3	The Rawang Min in Liq. rw* f i «4 ti I■' It. i ■•f»M I aa pr Tl
18900107	Page 3	I
18900107	Page 3	"Deli News. 1 1 I' r^ajluJ i. a aaaiatMU Ur tb* aaUtr. aad I ■i-*rv»e aaagiatrate, to j .•■hanwi tknwbrakajlj montb I TVt tammd übliaytl t«» apt a t. ■M III"" •II 111- aol .lli: I l up »rd tli 1... i i."
18900107	Page 3	Malaeea News. t V N
18900107	Page 3	"Selangor News. IWB, itD.l Mill M. th tl» r I. ilr 1 :.i it ill I mil tli- ""boli- ■tractwn* i« o&gt;mp!-t*.l. .i! I pr». nutu'v t&lt;&lt; rvfpr further &gt; that. »&gt; fa. \h- w.vk tit I I. Station is in itaar maWd. and uuk-» pattaa ilif|TftraManai tioeaitiiit; tli- mlur......"
18900107	Page 3	Piracy of Trade- Marks in Japan. ara aMora .1 It tv an'l iha »ltupM.an taaar al i M 1 w», in oat |fIU I. &lt;autifiil &gt;f tli- Bnti-.li r..tt of ar:ti&lt; tiny ,-:t i •:i 11l in it. in tii in -p i. ;.i_r. miter bar- whatova* t; in .1...
18900107	Page 3	"Passenger List. I. ii- .ii i I 1 D'Ai I Mr. i; ,1.1n... 1 M-- M V.I. i 1 M hir.h '.&gt;/./&gt;&lt; »&lt;; ana m« paf 4.) PaM .*«!&gt;. fatal Wi Daa r. aft Taa l&gt;'""-&gt;« Mr ■f M-nf ,v. Mr ■Tan M K i &gt; v Storoa~m uri'l Kn'/..."
18900107	Page 4	"IX 1 .•Hit m.in-of-war I ■&gt; '■■iii.tl Mmmmt, MO teas, '.tptain Murphy. StHtun. -1: T*ADIX.i STEAM-MII i I! raa ipu l.'.'Uan Btn- l.:iu, \V. \U: Loc- 1 »Di&gt;n&lt; I'ijii •&gt;;•'.. M -h,""i Maritiutri, t Uvut. -Hirnr^i wharf •M, W. Han-iti.: I A 17. W M*n-:. I- i i •L.0.-I ..Ml..."
18900107	Page 4	:.&lt;i.\i&gt;iv. T.t.n Erico S
18900107	Page 4	ARRIVALS \\*t torn* &lt;'ait»is m Urn ■&gt;AII l&gt;irr» Hrn K t w KiuUjwa M i. ut.. i..J.U I.D t
18900107	Page 4	i.KAKAM I &gt;. Da l&gt;. 1 1 YtHli.. Niii. 4IN Ju 7 7 HyLMmt mSm Y«.g Al irrtua ■■Mf
18900108	Page 2	i OMMnOIAL. i.,UM MAKhfcT QOOTAI troll, *TH jA«r»«T. Pbodoob. ..wilm ii*. oms si h do. d« No i l. :&lt;&gt;pr%. Kali 4itt. *»iohamr, JVurl Sugn S» OrfM. tUh iN TapiMa.MMll KUk* Jo 4a. l.t quabtj do. aed. nakHo. B «iair un •iiirVlar. Simb &gt;ii*» lovm. AaWiM -'&gt;'-' Do (kjMM, RMtrn...
18900108	Page 2	"■AILI F Hr. I T"" I m now 1"" 1 Ilk* pm, 1 1- F«ID*T Bnkit Kol» poru. 1&lt; i fm f I a."
18900108	Page 2	nan m hi dot nin j l\i I T— ou I u*&gt;J») I
18900108	Page 2	5* IVEDNEBDAY. 9i« 'AN KKUTKK'S rBLEORAMU i I IftMM AND Pfi«Tl-'.vi MJ ro,..«»tatH»tbat I. .rl Siii»l.ury ha* a&lt;ldreaked a further ii.it.- to th. P irernment tbn-a-r.niuif tb&gt;- UMMMMt lUj.tur.- ..f I»i|.l..mi- ■■11 mon, iiiil'-«&lt; Portu•/al (,'ne* proujpt MMMM for Major Pmt&lt;/« *i.ti;u. Inmmi I niton, 7th J; iratiuii of Dublin...
18900108	Page 2	n.. Mil Miiir,. Mh Alliujfbauj'k re|«.rt mi tli.. .1.1.1.v now to M bdd fr..m Immm\ iii a |.l.a*ant variation from •ome &lt;.t tb.. In^dlv mlmml MMMMMI ■MM MJ MM v— 1 to rloat TmrilM mining adr&lt;-iturvs. It ».fin» t-. In i MMMMJMJ .i'i'l trutlitul .|.&gt;.ri|.ii t tb.- miuiuK lunU 1.-....
18900108	Page 2	"I*. r«k Gotrnmtnt Qm.f i'»'l"" uii'l«t or ..ii ih&lt;p. regardiM aaek »imli»i From I will be in .I"
18900108	Page 2	*N|»rrM* M
18900108	Page 2	H*ll. ■&gt;t till' I! f'i li*\i' b&gt;H IlloTeineu* ul I mj.ullv a imi'h IMP* I tageoutlv i(&lt;fut.
18900108	Page 2	lilt hl.r M«- Fbom uu thi i ruii{ht r |«niitin«-ijt 111 till! CVlll.U*. ..fh. i in .tltliou.'li m that been v.-ri P i» au uuiuu-u' tiut at all •n.. ii i m»t vi. U, veil U tli.winch l'a.ltin- Uc I t aiMl wbu liuuu* 1U 'Ur
18900108	Page 3	M*i •ha*- laad tag tk#C&lt;M. ■maaan— tn ar*nt«*a« 111. ■1 '&gt;aa. aaf*a« kaa aj sawhiat
18900108	Page 3	"r»«.k r ib4 n -Buii. I 'an am. .l. i an. i.tit ant i!« pint: a|« .i.l 1.1 1 S t iSjOdly 0a at tli- t.. tke m •h- I S r»u on tow 1 aod i .iid iv •ii"" Ik- fill, tli"" :iu a raaaoaaUe sir I 1. r..."
18900108	Page 3	"AI Holiday to Hongkong. 1 1 nadalv, tin v 111,. II j 1. k \..iir pMMMMMM aud II f..r t!i. 1 n.-»a, »a^ Mi nMMd a vwfaM in tin- I in 1»--i*.""J.&gt;«jaBed kf loaVaiakm. whi.'h kaM, Imi! whirb st«cna ■MIbIIbV I it b.ta Oi'tfu hwn Mbb] tin- il .uld .1),..."
18900108	Page 3	"Some Criti cisms on Kwala Lumpor. In tli- -iiappaak •11 K«a! 1 I.uni|..&gt;r. 1 MM I'lming Gnz-ttr, tkerp art- tbi- following ■•j P I i.t.'ii. -til v -iiii^t tl. it 1 n 1 It aaj be added tkal tke P 1.. ""1 it ill th"" kMM TwMH; §aajtMMM who i»..."
18900108	Page 3	"French India China Thi. 1 II ni..r-ti.n-I n will, in 1 11 ii"". IU T'HiiJUii .11 «.'""&lt; i;ill 'itiuK to the jfieat.-r iiu|.ortan, 1 T 11- i 11.11. itii-1 MM |IM 1.1, •tun aaaaJtMg MMMaM UMTC. Tb.- &lt;'i..i.- ■1■ n' I tli.-r.-'l., n lUKtivitv At Y.-n \U\. MM lu\. ;.ToWU..."
18900108	Page 3	"The Philippines Tli.- 1 lT'li I' tl af tatt P turuiiii; tli,. 4odjt. F.Tin.rlv. it •ii.r.v Tli. will be t&gt;... traaj I MMI 1! Ml ""II 1"" 1 Im (fjlth i' ''I It tmiy r. J policf in tka dirertioa I t.i Nidn the 8 I activity H I Hi..."
18900108	Page 3	Passenger Lists. I', p I v 1 rum a Mm I T. im. Nt. 8 Liti!.t..u. &gt; Km, atil Hi-mn.iii ,1. MfffMt, Mr. Mu'l.l. PI r r thiftpinj n&lt; pa Uvn asa Vl MMM 11, t I am K I &gt;'nn I D U. Mr nn|T. Mr. CaMwll. Mr BfMML...
18900108	Page 3	"Penang News. M. j 1 i.-tan». aUal rian hlm lagi*fry &gt;\i|ir^iin' &lt; 'Hirt, ha» haaa i.ji'inl ami Ins apuoiutinent ..f chief .•'.rk in tI.M F'.ilii-.- Court. Mnganora. Ttaa i-.a nwaaatiaa, a.« Mr. F,.«lana» «alary win li.-n -.forth .«l.""i |~t nieuarm. hi^ u-uhl paawf ail r, oil. r. .1 I IVnniiiC..."
18900108	Page 4	i.V I II .uw-i(-»»r ijMt M v;t*;n Murph;, Station.—h Ikadik j Sinx-mr*. dsV. fan W\jt; feel 199 Ban Seng A is Klang- i (.'•'•sen. :&lt; Baa* &lt;.v. Tian 4 Son for S*ju»ran*.— Ko*d&gt; InmMm, l.:&lt; \V. M»r. I Lob&lt;),.n —ftefaM QttmngU. I.X r L. nlon,- I hVm~. Wharf O*durrry. MV...
18900108	Page 4	"TED Fi i. Tri**. i K .tU II »rui«r' .-ii- U llllTl- 1'. Sl,.k-. l~«ri"" liH-nlru r,*u II lit U N H« I -r M K ■»li» -vlU M Dra«nw&gt;ll* ■tun Axjik &gt; mi Julv Fro»"
18900108	Page 4	STEAMER* LOAI Omlmmm I fid
