Date	Page	Abstract
18940102	Page 2	"Uln Selangor. tformasa Mknikly Rbpubt. I'm: Diatriri i ""Hi ar, Dlv Beb 1&gt; &lt;.; Quapbell), report*:— The revenue fir the in nth I to $12.J1:&gt; lirm^iui,' tbe total eoliectiiiua to date to $136,642 .1. 111 si W .7I- t i 1898. Tiie Lmd Bereave tot the mouth w.i&gt; XXXXX (mag..."
18940102	Page 2	"Accident to the s.s.""Salazie. Phi i. 5.,1.,;,. win, h takm Ibii iwk*i mill for Barope arrived lit,- at Boagkoag from Bfcaagkai, tkie t rip. owisg t"" .in v i nt the in, I with wlnli- pf i ti &lt;_c dowa lli,- river t ln-r .11 tke morning of tin- XXXXX1..."
18940102	Page 2	"Passengers. 1"" ARK I VK. PerP.AO.e.e. Himnlum*, L lea, !&gt;••■ Mr.\ Mr. A M. y.-.r.-.b. Mr. .1 Kke,,Pa» 1'.i,.i,,i,itl t. fnnn I,iin&lt;lnii, I Mis, Cook*, Hlm .1 Lmlm IVr tlril.ninni tr.iiu Lon.lon. Jnn ,Cl Hi .1 H. Howard. Ph M M.I 0,-. &lt;i..i'&lt; from Vanvilh-.. Dec. 1"", Mi-. E. Nathan...."
18940102	Page 3	THE PENANG M. L. C. TROUBLE. H Hi iii ikw iHtT 111 I l iMNKk I M&gt; Hi ITkMBA.'H U M »m i Si nwiTTf I. r« Him &lt; ia i me ('Hmm m mnanew H IK Ai.AIH H t 1 1 mmj &lt;;..*• tli. re.-.. ipt 1 your I'-...
18940102	Page 3	The Colony and the Native States. f l'i'K PJMMf AmVi afgM oo— olMotion f the Trot, ctcd States with the Colony ,-i lallv in conueition with the ptopOf 3 nM |way from l'rai to Taiping, the eonstructi,.u ti which is only practicable by raisUl a loan. It points out th.'...
18940102	Page 3	"The Late Sir Sammel Baker. Sib sSHuiuel White B*ll, ma., rk eldest son of the late &gt;«n*l HdK. f»,i of Lvpiatt Park, (Jlmivhteliire, was prt in London, June B, l""-'l. aiwaseducArd at a private (cliikil and m (ier'Mltiv He inarri«H], in IMS, lieurlia, .Jaugiter of the Rev. Charles Martiil 1,,..."
18940102	Page 3	A Telegraphic Misapprchension. Tin: I'.ia .\-s..cialioii at Shanuliai having I graphed to the. H«*f(fcoag branch to ask if the latter kuow of any authority tor Mr Sydney Buxtou's statement iv 1., Hoiis.. of ('onunon.s, as published iv me of Itcuter's telegrams, that Hongkong does uot favour the coinage of a...
18940102	Page 3	The New Yasr's Sports. Thk Sea Stouts Sue i -»n'i Tbk Lahi&gt; Spobtm Pom-oNRii Tii.i. Saturday. Kain It |H&gt;ured dowu steadily all Saturday nijit, and the following day till well into tbe afternoon. V'etv lit' U: r^iu *uflic«s to make the Kaplauvlefcloppy, aud little more to convert it into a...
18940102	Page 3	A Chinese Cotton Mill. The report that the Wucbaag cotton clolh mill was *but down is apparently incorrect. Tbe North China Daily Newt says s Tbe leading article in the Daily Pret* of the 12th November refers to the statement made by a Hankow correspondent that the Wuchang cotton cloth...
18940102	Page 3	Prospects of Silver. A W'AsHtN.niiN letter of U4tu November si.it. s lni|uirv among Senators and Memlx-r- hadevelopcil the existence of h very general l&gt;elicf that then' will be an effort next year, possibly curly in the year, to bring about another international conference for the pur|x&gt;so of securing some recognition...
18940102	Page 3	News Via Australia. ThirUtn Dmgt L.iCt &lt;/...« Hu MmU OWIAILM Off THK IIO.MIIOrTKAi.K AT PARIS. ■fCAaTOan ahainht Anakiiiism ANAKI MIS'I TllßKAl*. Biotin.; in Sicii.v. The Dihi.in Dynamitkhs Lord Sammhirv on Anarchist Sociktien. London. Illh Dire nber. Excitonicnt mid fear have Im-cii »i-oii-4hl •limuglioiit Enroi»' liv ihe perjictratiou of tl utnige...
18940102	Page 3	The Marker of Swedish Missionaries in China. Ili^iykony Daily Prt*: 2Mh December.) I N connection with the Sungpu cam&gt; a couple i of head- are to Ik' struck off and a certain sum of money paid, but practically nothing is to be done in any way of punishing the official-...
18940102	Page 4	"SHIPPING IN PORT. I'uilrfr thin heading tlie fxllowiru' tbbraT tions are u»ed:— &lt;itr.— stoamT; sh. ship, bq liarque; Brit.— Britieh; U.S.— Unit .1 s Fr.-Frenoh;Oer. Gorman D.it— Dutch Job. Johore; ie, O.c. General car»r.i ,d.p. Iwi paawii4ft.ru; U.— Un.-ortain ;T.r'.W— T Paffar Wharf T. P. U— Tanjonit I'a/"" Do.lt bTw.—..."
18940102	Page 4	"Vessels Expected. Name, Fort, and Date «f S.nhni fuoa Lonoi M.iiim.iuti.-iu Hot. GUafalloeh, Nnv Arcadia Hot 1"" Hoiigl.»\ N it. 18; Bi-ouiolir, Xcv liIVKKI-'i &gt;l. AehiUaa, Od Telaai'in. v. Jl Bauki BiriM B rru Det. 3; Etlin Riekmero Oct. 12; Ri.-liard K.\ Pksaki.i L. baers, Mar. 2u Glah..u« Sikh, K.'lisilW..."
18940102	Page 4	"ANJER. PASSED BUNDA STRAITS OK ARRIVED FOR ORDhRS. Fl.A'l I'ATK o lUrt: \m. bnr'l N;&gt;if: Commandsr. ok Fhox Wbih. De»tin«ti.n Hi., Saiiis.. cumm Dm 7'ttit. -b Kinc-pori Ki&gt;..v Bapt 21 Manila Liverpool '-'""VI I■, S»el t ATu-t.'iJiHi Hnt»vin -ti- -li H«n i fork CpMiilfi B r. I U fork -v.tn.tn.liu..."
18940102	Page 4	"ARRIVALS. v Flag VitKHi l's Kami Captain Km X...M MM. Dm ■;&lt;i I Irit. -tr l»au'o|i 3 -t 10 i: :&gt;, Drrontwrnl :i| ''mi trkmtt II D ir»jr :t; &lt;»r..l ii. iti 192 C«rn ..l |Uau lot h !S tiller H San r. -tr l""7 Zachariae hut. »tr. 127fl Ml..."
18940102	Page 4	CLEARANCES. &gt;«■! in, I lI I4IM ITION »M H Im. 1 I i' I Palamd l» ir.,.1 Mii M -im I 11.' 1.1 i ill too G Q raa famhaiga Carolina llul.v 1.1...1 VH.I IfvUu.U Coßeurn M.i.l.- HiodaoM I toampo KUu l'»k»n l'uh Aim Jam itr Unl.u. ■I' Mll.Ktr. I...
18940103	Page 2	"COMMERCIAL. LATEST MARKET. SiN.i.vi'uKK 3rd Januaky, 189t. Puudccb. Gambier, S f&gt;.7""&gt;. At Cube No. 1. ll.ov. do do No. 2. 7.8«. Conra Bali 5.70. tlo Poutianak .'».4-'». Pep^-r Black 9.87^. Sapi Flour. Sarawak 2.42'/^. do Brunei 'i.27 l Penrl S:itfo. 3.40 Coffee Bali UM. Coffw Lilx-riaii 40.00. Taiiiut-n small Flake..."
18940103	Page 2	"MAILS CLOSE &lt;r Perttr. faao. |oM,.Kk.,W. Rim»i.. najKirts B»4m*trj, B».m. I ila»&lt;e» «v.l l.mifi C. C. Hm,11,, 2 p.m I «»""«kok, 1f.../..' lyS Fkidat. ['oil n«r«in vis port*, lhr,, •&gt; i. in 11.. l»»D.lM.nil.. KMmmL iiL Kl»lt via lurt.s ir.ii tl ie v p m KhairfciMrU, Or» Waahiii, m gMMMag,..."
18940103	Page 2	Passengers List. Arrivals. Frtrs. a, roHni'ni Amtm from Hom'L,,,,. I M«*rs. Tr.)ii|.. au.l A. J. Reed. tl Per h. h. 11,7/ th. WU, from T. Anson I na |Kirts —Mr IWotor. r.issen-crs. [TO ABRIVK.I I'erl'.AO.H.s. U i(lll( i, w&gt; (j IH 8 l J Mr.4 iirs A.M. Znah, Mr. J....
18940103	Page 2, REUTER	STRAITS TIMES WEDNESDAY, 3rd JANUARY. 1894. REUTER'S TELEGRAMS. EBTABLISHKD 1831. Price 10 Cents. SuhtcrifilioH ratal mil mil-, iioiifj ratal may be found &lt;&gt;» thr funrOt MM. Thr Proposed Ko«al Visit to Australia. T. K. H. the Duke and DathoM of Yo.k have declined the iuvitatiou to visit the Australian Colouies,...
18940103	Page 2	"The Penang M. L. C. Trouble. (By lalanraai fnm ""enaafj Wednesday, 1.10 (&gt;. in. In the ma,t t.-r of the choice jf a |H?rson to be submitted to the (toverior as the Ouauiber of Commerce rcprestutative iv L-'gislative Council, a m. etin^ of the Chamber has been called for hidar...."
18940103	Page 2	The Manchester Ship Canal. Thk. Manchester Ship Canal now iv operation), was espeeted t.&lt; w ofned tor trathc .arlv List month, at the da', of UM niiiil ad tics Siil l s,.,|iientlv. the d.itjof the ofjaaiag m lied for the Ist Janaary and, on the Bth ITenailin. ;i ptoaaja with...
18940103	Page 2	Municipal Commission. At the mooting of tho Municipal LV&gt;m nnssioiiers hcl.l. this afieru.M.n, under tl residency of Mr. Gentle. Mr ri Protector of Chinese, and Mr A. C. Moon 1 took their seats as new C Tha. President in his remarks men tioned that the th iaportai the Commissioueis -woul...
18940103	Page 2	A New Year's Visit. TIGSBS IN SINOAI'.IK*. A Chinaman Kviag BOM th. ninth im|,.. stove on the Bukit Tiniah K &gt;al an uuex|Mvte&lt;l visitor on .Moi.i ■hhpe ot a tine joaof Upar tint c ..sv'.'i his threnholi and enteird his hoUM C'hiuaniau qoitted the room Heatwhai abruptly, leaving his visitor...
18940103	Page 2	Unexplored Regions. Thk most iotert-stiDg but least kaovn Jiait of Asia is decided dv the graphical Society to b»&gt; the southern par) of Arabia from ieciea, on the wi to Oman N tile .ast, 1,. t«..i, tl aud tbe states of Nej 1 lv the inferior. Tbii Ngipß, iiieasuiiu^ four...
18940103	Page 2	American Trade with Japan. Wt have alrcadv drawn atteatioa ta llx rtuidi-kablu u|&gt;titude wbii-b t li»- .J.i|-.ii&lt;&gt; uiaiiut.tctin.-rs have shown for lakkf adraatage of the ecoaoaik diiabilitiei under which their older rivaU iv En A—fid labour, owiug to the fall of silver. Thai tlir «is.- iij.-n i tin- w,,- 1,.,....
18940103	Page 2	"Havas Telegrams. 1 &gt;•.!&lt;"" K\ Admikai. Hi m v «ur Tub IHukk Siati. The C/aii x v vu'-hv in Braon Sl'AlN xsii MOSOCOO 1&gt;,r,,,,1,,r I -|..lt&lt;-ll ll «M&gt;n.nil Dcml.U Btatca tlmt KinjT (Muiir/in had in..1.i1ix,.,! ill.. iv, m ,aiii-,,r iii»«nu&gt; t..t1,.-«.-t j'l Ai&gt;..in,-v. I. in it had been noi dutjwwed..."
18940103	Page 3	The Bonam Street-BoatQuay fire. Tm i i Tbi m htm .mil i hi mi pl.t' II. I Id I Ik i Ifcc IV »bolf ■..i. h in a CODi| i
18940103	Page 3	The France-Sianese Indemaity. i Iliaiatef has reM lllill^' ol tile nt, M V Df€y.im, Har- -I Leeomtr, .-&gt;■ m larv -,i Ihe di| -i In 1 rii.-t «ill decide how Ihe lO w. i! .1- in, ln I, ln ,it il and win. 11, 1 11 v llir.oi.'ii I 1...
18940103	Page 3	Sian's RIce Exports. liow Ili el| mbei I'ielll -I J,, I,- I'l I 1 a N I
18940103	Page 3	"The Vieerory of India Protecs the Burmah Chinese. 1 I II 1 S Ml S- PlO I'l n tlllll.-d t,i I liellllit Ins long t'.ur in Bui ml. Hii l^v, .-I- replied, in .t long d&gt;, n o- nt. lo a bich tin- 1 ""viii, 1,1111 durius; bJa receul 1..."
18940103	Page 3	"The Buffer State Commission. 1 1 utui m in, adtieea have been n• if 1 i thai the Krem li Oo»i ru«enl tin- raqueat, iu»de li the a the Buffer State Joint vh- m ibouM ii""t Iv 1 unti Portalliajas tor Siam, aad on Ins arrfal will i.robablv U&gt;ave i.t..."
18940103	Page 3	Indian Silver Imports. I Ml I 1 ,'t i i',.t tlie awat par) ul tb. illy Hi- miii i Til.- I'u. t- ii' »i i,t the f Ii- &lt; ul iMi n. The iniutinii •-...-lit Hid l.tll. I- l 1,1 ir&lt;. I' mn lie e»ti v «-i il,i i,,.,,, v...
18940103	Page 3	Japan:Its Commerce and its Industries. A rw Metal ud tntenottng rolum« n |.uidisli.-.l i iv the Iture.i i Com■wix led iadnrtrj. De'partoaen) ol I culture sod Commerao, .1 i|mu. aud oa tha t i i and indoalr] ol lb*( i inpire. n vi,»- thi- w.uk at leogtb, tin- i, tiew...
18940103	Page 3	"The Manchester Ship Canal. •'i i: I 1 f»i mi. yestenUv, that I \v. -ut v nh red th* Mm. bcata Bhin &lt;-\iiml i |&gt;,\ hli.w, that tin-iiwl.-.l I ti the. h|'i"" Mil' i inch eomtiiercia] imporF its I progreaa, I ""ill |.r..v&gt;- ii,t, -••Klin,' The ii, mi, ohjeH uf..."
18940103	Page 3	"Vessels Advertised to Sail. a ard .lanu.ut. V Pmdak»t ""ii at 1 .i.tm. iiH', y,. i, liw -H, Jaunai i i &gt;"
18940103	Page 3	The Opium Commission. TaWTUtem M iiikSiba^tsOi-iljiTbakk. i Hi Shi;a,;kk. ..f the firm of M--i- irimlieri Brothers, was eninnied on tie thir t.-ntli d-i\ of tin- sjiliiuf, f t|,.. t^.inn, CouiIlliss ion i; C,1e,,11:i The following is ,i l.rief I. in,' 'if hi- stj,,e,.,,nt florini,' the j^st lircyearx I h&gt;\e fn-«|,i,nily...
18940103	Page 3	"Expert Evidence. A Question ok Fekh. Thk Col— kl Court of Adtuiraltv at lloii^koii^ Ins bom haariag .i omsi iv whii li tin- OWBOI*, in.i-t.r, U 1 cri-w i.f the Norwi jiau iteMWI Krim claimed .i-uin ppproxioMt«h of 114,080 f""r Mrrioci resdercd Ip tUc M. M. Cuui|«iuv's staMM&gt; ffaijthnng. wh'rh..."
18940103	Page 4	SHIPPING IN PORT. Ou Ur this haadinff the following abbreviations are used:— -«tr. ttotmar; sh.— ship; bq barque; Brit.— British U. B.— Urihxi 3ta»«« r*r.-Fr»nrh G«r. German Dot &gt;uteh Joh. Johore; Ac, O.c. (jeneral caiyo|il .p. l.&lt;ok pwMMiKers; U.— Uncertain :T. P. Wj— Tan jon« Pinr Wharf T. P. D—...
18940103	Page 4	Vessels Expected. Sami, Port, and Date of Sailnxi From London. Motiiimiitlr-iiirA, Hot. Glenfalloth, \ov j Arcadia Nov 10 Bengloe, Nov. 18 Bi'oiuohr Xov Liverpool AobilU-s, Oot. J7 Telatnon Nov 21 Barry Sirius S&lt;pt I Viaurgi&gt; Oct. :i Eth» Rckmer*o,-t. 12; Richan Rick mem Nov. I Pknabth. Keuee li.kin.T-. Nov. 2»...
18940103	Page 4	ARRIVALS. 5 \KSnEI.-, NaIII a i &lt; Vmnu/i Nam&gt; Q i Tonk. Capiais. t\ Km A Km Sailkii. i ■&gt;■. ku mv 2 Oleooii'ht 1 O.eiinhall i'urupi. Cclattial ■i Giaog A.... 2 He u&gt; 8 Catherine Apctr ■&lt; Kn'trpriM i kSrie PstrsUu 3 Will O'tht Wi.p Brit. itr. 1H22 Kcrgu-ou...
18940103	Page 4	CLEARANCES. win Name. I Kla,» 4 Si |M CAFT4IN OIhTIMATIOH. 3 3 3 3 3 3 3 3 3 S Oscar- hal Tf«k 8v if Uuan Hoiiir W»n Nanthan Obaan^Chrw Si i Triugganu Oodavery I'euUknU MaUcea Ulcnorehy Bh IVlmti Bii N,.r. tU Joh. »tr. Brit atr. ttr. itr. itr MM.M-....
18940104	Page 2	COMMERCIAL. LATEST MARKET. Singapore 4th January, 1894. Produce. Gainbier, 6.75. do Cube No. 1. 11.00. do do No. 7.80. Copra Bali, 5.70. do Pontianak 5.45. Peppor Black 9.87^. Sago Flour, Sarawak 2.42'^. do Brunei 2.'27£. Pearl Sago, 3.45 Coffee Bali 3S».:W. Coffee Liberian, 40.00. Tapioca small Flake 4.10. do do...
18940104	Page 2	MAILS CLOSE Per Hr. l\me. To-Moibow. J»«'la Sou. Ide la,&lt;,u&gt;,i noon. Kobe via port», Pf*ridu,i i p. m. Poit D«r» in via ports, /Whih. 2n m Ho Ho »nd ManiU. A-irK..,,rf«, 3 pm' Klimg via port. HMi &lt;■ ths Wi*p, 3 p.m. klauuTi»|ort», Sri' Pe,,,iUi,,, i p.«. Deh Tia port»,...
18940104	Page 2	Passengers List. Arrival*. Per h. Ennuralda from Klanjj via Malacca Mrs. Treacher, aud Mr. Sandere. Pfr Tetaiiioii from Liverpool via port* I —Mis* Falcon, Hud Mr. Peter. Per s. 8 Sappho from Klaofr Mr. O'Briea S-m.ir Mr. O'Brien Junior), and lira WeUh. Per M. M. a. n. Oceanien from MarseillaM...
18940104	Page 2, REUTER	STRAITS TIMES Established:1831. Price:10 Cents. THURSDAY. 4th JANUARY. 1894. REUTERS TELEGRAMS. L 8ub$criptiou rate* and tvlivftniny rate* may be found nn the fourth paye. The smtabrlr Flklilluk. The native* declare that the whole of C.ipt.iiu Wdsoa's pirty have been killed, except seven men who escaped to Hartley Hill. [Captain Wilson's...
18940104	Page 2	The Municipality and Advertisting. At yetiterilavV meeting of the Municipal .'inniissii.il. rs a question BM laißMl bj Mr. Manasseh Meyer a question which concerns the official gazette of the Government and the Straits Tunes. Mr. Meyer is young, am a Commissioner, and consequently he carries into Miiuici]&gt;al &lt;1e1..it,~ his usual...
18940104	Page 2	Newspaper Rates in the East. The s i&lt;(/» Oiaarwr, a very .small aaeet, says The dollar N down tv I*. 3Jd: We ar.' therefore reluctantly ooiii|m&gt;!l«-iI to ask our MUaafMNfl to |ay Fmir TiesM ]»er montli from the New Yeai it doesn't pay us for paper ami postage at the...
18940104	Page 2	Music in the Garden Tv Baad aftha lad Mitt, LJanolaaairi BagUBTBI will pl.iy the followiui; pr.. gramme in the BatOßKal Qi6&gt;a*, Friday .Mb, J.iu.iaiy. IBM oiiimeuriii_' i p. 111. Pboobasum. I. Mareli Omkf Om Sinilli J \'»'s.. vimml, ..&lt;/&gt;&gt;■ mmd .Baraluasi s-.-1.&gt;.-ti.ni ./&gt;'. hi Wint.TlM.ttom 4. Son- Kmm Ail.uni. Gavaata...
18940104	Page 2	The Unfficial Majority and the Military Contribution in Mauritius. Bl list advices ti.iin M.iiiritm-. tb&gt; tiowrntncDt proposed. &lt;&gt;v t1i..711i Pat— bar, m the Legiabitire Council ol th.ii Culouv to tix tlie Military Contribution there at £80,000. The Couuiil. l&gt;y U votes to 12 d.'cided to fix the amount .i' £15,000....
18940104	Page 2	"Proposed Edict of thanks to Sir Cecil Smith. H. K. SlEll, till' OMMM Mim»'. Kii^laii'l. rrinwm— di that Urn Baperor id t'biiui slu.uld i.-siii- ;i n edid ""t thituks t&gt;' Sir Cecil Smith, lat.-lv ikn-ru.'r of the Straits, t'orilii-utwisUnr.- lurriid.T. d in pro wanting lubacriptioaa for tin- laliaf of ih&lt;..."
18940104	Page 3	"Municipal Commissioners. JAN! AKV. MM I ol t|,e Nis«ioner» was held j u thr Tb. I, I the S I and A. L H..i,«1.15.&gt;n. I ordioanr ateet- M« !*Kt k| Ira Fikaiii vii I tb"" Miii.i-i- N TP Shang. HI TMi B*llk 1 &gt;.:u 1 1i.'.^.l 1 -t.-lllg.. I .iO,lHt&lt;&gt;..."
18940104	Page 3	"The Finances of Java. In the S^i-onJ Cbamlx-r of the Nvtbtrlauds Statin Oonera). tba debate ou the .1 iv. i bud was eomluded liv 1 &gt; -iiilhi and I be luiiljji t paaaedl without voting, Prerioas t"" the oonclnsioa of tha debate tha propoaal far tbe introduction of the sols..."
18940104	Page 3	"Sterling Bank Advances. ii., i i vi; Ims li, en issiuil to the 1,,. 1 .in. hm. and Burma* .lieu is ot the Chartered Baak of Inii i. Australia, and China, wafah st.iies as Follows s—"" Oar iterliag advAßcea agaiaal ihipawata la India having iacroaasd very Bach .if hue and..."
18940104	Page 3	New Qriental Bank Corporation ExTKAt.'TH FROM THE REPORT OX rilK Ll((VIIlA1IoN 'I'll fc. CuunilMti'i' appoillh-d od li half of enditon t.. advin« with tha L'qnidator ,i iln- N-w Orieuul Isink OwljaMMWa Las issiie.l a BMMrt, from which the fi&gt;llawianj (aats h|.|k.-»i The Bank wns eatahliahai in July, IPW, 'nainly by...
18940104	Page 3	Vessels Advertised to Sail. To- Hongkong. Ckoftaug, doe Bu Jaanary, Boaeaaad an I &lt;'•• for ladaag 'ia Porte, ynaaria. en iMh j.i'iu. i .y. Al-.i it and Co. hi .i l .l.tan, Imimm .In.- IMh friwit. Been Lea
18940104	Page 3	Telegraphic Summary. tn Strait* Timtt Trlrgramt.) I'm Oy'oni MR Gl.ADSTO.NC OB NAVAL DKKFNi'I I The Knitii* Status Finahcks. Details ok the Matafiki.k War. The Arm.amont Cask. Lord Elhin on India Thk Religious 'riots in Turiiy. Lonihm. .ttth Ihremher. In the Hornu* nf Commons. U-it'niylii. Lord Georu'e Hamilton, in liriiitrinir forward...
18940104	Page 3	"News Via Australia. Sim Daaa 1.,,t, t Btaa l»j MmO. Hi nil al. Amkmi.mknts to tik Pakikh Councils Biil. Thk Sandwi.h In,ASM Crisi--. The Times ""on thk Nk w o B Jaiikz Halkocu ro he Extkaditkh Nihilist Pi.ht at Warsaw. I'akiiii'i.ahs &lt;&gt;k thk Paris Homii Ot IKAOK. Mb. flliiM !&lt;&gt;■■'■..."
18940104	Page 3	Passengers. 10 ARItIVE.I rVP.4O.a.a. Hrn ilaM, I lon. I)--., f, Mr A Mrs AM. /..rail, Mr J. Skonn «.uerit/. Pat 1,!,-.!,,,;!/,, from London, D.,' 11, Mia* Co ka, Mi- L-a.l.r. Per BriteMM li ,111 Lou, lon, Jan, S, Mr J. H. Howard Pat M M s. &gt;•„ f,-,,,,, MaraaUka, l)c-...
18940104	Page 4	SHIPPING IN PORT. [!n'W tliin hondiiiK the follntrinv abbrevia tiona aro uMtd utr.— «t«ara«r; ah.^-ship; bq barqna; Brit— British; U.S. Unite&lt;l StatM Fr.-Fr«n«'h Qer. Onrman Dnt Dutch Joh .loliorn; Ac, G.r. (General carjro d.p. .l«'k p i**enir«re; U. Uncertain T.P.W.— Tan jon? I'agar Wharf; T. P. D— Tanjinjr Ptgar Dock...
18940104	Page 4	Vessels Expected. Name, Port, and Date of Sailing From London. Canton, Die. Uleuf.llwt. Monmoutli&gt;liire. Dee. 5 Rothw.-ll Ow'la, Dec. Jl Beujrloo, D.c. .M; Benald-r, De&lt;v IQ ■*an Sirius S.-pt Vi-mrtfin Oct. 3; Etha Ki&lt;km.T»i i.-t U; Kiclianl iticLinera Not. J PCNARTH. Reiiet- Rirkuipr*, Nov -y&gt; Til iWIHT Mhk, Mm K...
18940104	Page 4	"ARRIVALS. Flau 5 VMUl'l Kami.. A Sum, I'aptain. Phum. a Rlu rw Smi.hi Dec *&gt; Turb» Brit. at*. 2659 Towdmdil Batoum Fan. 3 Sappho tlr :i-""J Wthl KUii.' 3 Klint-h.rr Dut.tr. IO» fan An.-hin 3 K»llod»n Hall Brit &lt;tr. JJOti Kilrert lU4na 3 foatfkalii str. J»O Hru.e Muar 3 Donar..."
18940104	Page 4	CLEARANCES. 1)4 tn Vihhil'b Nili Ki.au 4 RnM. Captain Dbhtihatioh hi 3 Sten'or Dut. »tr. 3 i.yuii.. Brit. atr. 4 Chow I'liy.i str. t i itbrriuc A pear atr. 4 Hecmte itr. t P^i({k»H- »tr. 4 Oiaof Ann §tr. 4 Oo«au&gt;i«D MM «tr. 4 S ugVtm Dnt. itr. 4 Tanhol...
18940105	Page 2	COMMERCIAL. LATEST MARKET QUOTATIONS. Sinoapurb 5th January, 1894. PKODUCB. Gambier, 6.75. do Cube No. 1, 11.50. do do No. 2, 7.80. Cot&gt;ra Bali 5.70. do Pontianak 5.45. Popper Black, 9.85. Sago Flour, Sarawak 2.48%. do Brunei 2.27 Pearl Sago, 3.43T Colfoe Bali 39.30. Coffee Liberian, 40.00. Tapioca small Flake 4.10....
18940105	Page 2	MAILS CLOSE For Per str. if'inie. To-Mobkow. Bntu P.hat. .1.,,.; .1..,,. 9 am. foil Darsni n«|K&gt;rls. Dmmim, I p.m. I'eoanf. Hu&gt;, 3 pa. BMMiiag, via Mrti OMmMoL :t p in Doli. H.I-: I p.m. M..1...M Ml Klanjj. BVmmAo. ;t p.m. T-lok All-i.u vi i pnrt-., Sr, II -j Ann. 3...
18940105	Page 2	Passengers List. Arkivalf. I'nr s. s, lldjiih liruoke from Sarawak i M.—i ft H Day, Kirkpstrick, and Miss M. I Ji.nl. in Per s. s. llye Leoiu/ from Peusng via ports i Mr. Gruoui, Mrs. l'.iiflar, aud (Japt. Dewar. Passengers. ITO ABHIVI.I PerP. A s. s. Himalaya, London, Doc., 8,...
