Date	Page	Abstract
18560108	Page 5	Singapore Municipal Committee. 27th Dtctmbtr, 1855. PKESENT. The Hon'ble T. Church, Esq.— Chairman. H. T. Marshall, Esq. Captain Macpherson. Kead letter (A i Hi, relating to the stale of the public ioa&gt; s. The Committre entertain the hope, that with the aid of men aud the appliaD. ot the Convict...
18560108	Page 6	European Intelligence. Ora IK. isok is JA*AJr —If the much controverted axiom Uiat there ie nothing new under the •ma eaa be said to bold good to any matter, it may 1 nly applied to the prospects of traveller* ■natal day There is no longer any new I venturous t...
18560108	Page 8	ARRIVALS. Jan. l— Dni. bark Macassar, Harrison, aiuoj Dec. 20. n Do. do. Basjein, Wilkie, Calcutta (no date) and Pining Dec. 25. 2— Do. schr. Naiad, llushbrook, Maulmain Dec. IS. Do. bark Bangalore passed through lo the Eastward. 4— l». and 0. Co s. S. V. Chusan, Curling, Hongkong Dec,...
18560108	Page 8	FREIGHTS TO LONDON LIVERPOOL •'in Aniiuioiiy Ore. i.'i Isi per 'JO Gnnibicr 4. Pearl Sago £4. lOs. Ettdia Rubber £4. 15-. Sigo Flour 4. Sugar £4. ss. (iuti.i £4. 10*. vJoflie in li«t,'s K. 4. 10*. per H cwt. Ulack l'eppcr £4. lU-. [&gt;i-r Iti owl. Hides £4. 15s. Measurement...
18560108	Page 8	MONEY MARKET. On Rnglandii Moiillmcr.-.ttt at 4s. 9i&lt;l. to T s.9.]l. ft On Calcutta 219 to 221 Us. per U&gt;o dol!ur». On China U 2 per cent premium. Kombay 30 day» sight |(s. *\&gt; per 100 dollars. Sycce Silver s to SJ )&gt;&lt;-r &lt;enl ptfiiiiuin for lHf,ji» Company's llnpers 213}...
18560108	Page 8	RATES OF PREMIA OF INSURANCE AT SINGAPORE. (OX GOODS) VOYAGI.S BT WAILING VESSELS I'er rent lo Great BriUin.... J to 3j Continental I'orta in Europe 2 to 1 Macau. Ciiiiikintiniiioii and t«iliii({ between 30th ||««giM«g «ur &gt; June Ist March 14 to 1} Wl.at.ii.oii &gt; Araoy, during th* abovs period...
18560108	Page 8	"Vessels Expected from Europe. Amriik.i '""''""if Ilirllepool .',l i Arjto (j irritt UasaMrg liorneo SutheilanJ QlssgOW •""&gt; K«». Itonita Newport l^ lii'il.tuic Cila-xuw 10 Oct. Corndi i Sainers Newport C&lt;:mmudore Luidnev 6!sJMa4 BhSM M. Mill, m LonUon Chrynolhe Cuinnitn); UtMwnw 22 S.-nt hi. /.i ln tli I eppin Canliif I..."
18560108	Page 8	SHIPPING IN THE HARBOUR... NrU'IVK CRAFT. BKITISI1 Brittomart, I'eacock, Samdaiiny, Cadlr Bux, Ameer LeicL.iy, Hydrous. Calendar Hux, Ruttan Mala, Johanna. Dido, Sidney. DUTCH— Noor Salaa. Batavia, B.. IlS a, Clmn Guan, Lumber Kuhoor, Almansoer, Ong Teo Ahsoon, |m Ber, Guan Sinp, Oun Oaftn, Kirn Teang Tye, Berkat, Futtool Kair, Abubaker,...
18560109	909090	909090
18560110	909090	909090
18560111	909090	909090
18560112	909090	909090
18560113	909090	909090
18560114	909090	909090
18560115	Page 4	Strait s Times. SiN«Aroni: Iubsdav, Jjunr. 15ru. 1836. iiitm We have to announce the &gt;rriral of the following p«8!«en|?eri Jan. 1 1 per Jatu Liong from Hongkong, A. L. Kaye, Esqre. par Sultan from Sarawak, Lieut. Mead, Bengal Artillery 14 per Adelaide from Ainoy Mrs. Northover. We have to announce...
18560115	Page 5	MADRAS. Lord Harris hat visited Pondkherry, »nd duuiij.' hia »ltort stay at that place was received not only with the distinction due to his position, but with the cordiality always manifested by our brave fiiends since they hate become our allies, whenever an opportunity presents itself for so doing. His...
18560115	Page 5	"NORTH-WEST PROVINCES. The following items are taken from the Dtlhi Gazette We are told that ihe Court o4' Director* have, without assigning any reason, refuse to sanction ihe sixty iluys leave. ""A Ferozepore letter mentions the rnjsleri■M disappearance of an Ensign of a Native Infantry Regiment al lhat station. No..."
18560115	Page 6	RANBOON. Wi bare to word (to cay that we alao la BMBt touM be aaperiooua) U»e occur euce of ihe mm oWvaMatixg tire, v rMBceU thr extent of MWMHary I m i .roir«d. wuieh K^ogoon has ever Men known to suffer from. The d j s as of MM «as...
18560115	Page 6	European Intelligence. Tub Internal Resoih- liOff ilrssu.*— Few persons of any pretension to sound j i igmeu will be d.s »osed to Ueny thit, whute/er imglit h ive been ihe case a yea' ago, the struggle witli Ru ■M has a lust reach .da phase whicn renders its termination ai...
18560115	Page 8	SINCAPOKE SHIPPING ARRIVALS. Jan. 8 II. Mi. ship Spartan, Hoste, Malacca Jan. 8. But. brig Kitty, Quintom, Hongkong Dtc. 27. 9- Do. schr. Goodluck, Nakoda, Sarawak Dec. 23. Do. brig Falahal Rahman, Do. Pinang Dec. 27. Do. ichr. Julielte, Do. Do. Dec. 29. 10— Do. bark Chin Chin, Folger, Calcolta...
18560115	Page 8	"RATES OF PREMIA OF INSURANCE AT SINGAPORE. (ON GOODS) VOYAGES BY SAILING VESSELS Per cci, 1 To Greut Uritain ""2 to 3&lt; Contincut.il I'orta in Kurope 2 to 3 M:icuo, Cumsiniciiioou and exiling between 30th Hongkong or June l»t M.iuii 14 to If WliatJi&gt;oa t Amoy, durinn th« ah O..."
18560115	Page 8	MONEY MARKET. On R D Rland6 Months credit at 4s. Sid. to 4s.oU{. On Calcutta 219 to J2l Ra per 100 dollars. Ob China a 2 per cent premium. Bombay 31) days siftli; Us. Hi per 100 dollarsSycee Silver 8 lo Hk prr cent premiim for Urj« Company's Rupee* 213...
18560115	Page 8	FREIGHTS TO LONDON A LIVERPOOL Tin* Antimony Ore.. I 1 f Gntnbier Pearl S»|{O '0 s India Rubber £4. 16s. Sago Flour Siiitar S«. Ontu &gt;»-• Soiree in bags £4. 10m. per 18 cwt. Black Pepper £4. IO«. per Ib cwt. Hide* £4. 15s. Measurement (io«Mis... j. A 10s. \&gt;er...
18560115	Page 8	"Vesssels Expected from Europe. Abdul Medjid Olasgov Atnerika Har.lepool 31 Aug Arao Oarritt Hamburg Horuro Suiherland Gla»n"" w Not. Uoi.ita Ne»port 18 S.j.t. Hr.ui.nia (ila^ow 10 Oct. CorneUan Samers Newport Commodort Lawney Glasgow China M' MilUn London Chr;«olile Cuimning tilaoßnw 22 Sept Elisabeth I'cppin Cardiff 4 Nov. Ciuidiiiß Star Jackson..."
18560115	Page 8	"SHIPPING IN THE HARBOUR. Splatt Dyco NATIVE CRAFT. BRITISH.— Urittouiart7 Peacock, Samdaimy, Kmhr Uux, Ameer Leiciimy, HydroosT"" Calendar Bux, Ruttau Mala, Johanna, Dido, Sidney, Kitty, Goodluck, Fatuhol Itnhman Juliette' Vanderavaly Sultan. DUTCH—Noor Saluni, Batnvin, Bongn, Chan Guan, Lumber Mashoor, Almanso,'. Oil Kee Teo Alw.wn.lnß Her, Ouan Sing, Oen Guan Kirn..."
18560116	909090	909090
18560117	909090	909090
18560118	909090	909090
18560119	909090	909090
18560120	909090	909090
18560121	909090	909090
18560122	Page 4	A CARD. JAITKEN, late Proprietor of the Auckland Hotel, in returning thanks 10 his numerous Friend* for their liberal support in the above establishment, begs to intimate, that he has rnnaiad to that very commodious House, No. 4 Colemau Street, adjoining thr residences of the Honl T. Church, Esq. and...
18560122	Page 4	BOMBAY. The Bombay Steam Navigation Conpitar'i new steamer Scindian, Captuin F. M.n.k-. kMvaathai for SkaagkMMrlj to-morrow ■orninf, w iili atari/ 1,4(K) chests of C&gt;])ium and some u:.i i cargo. Mic has been thartered by an MtanHaiag Pali &lt;;entlrinun at Us. 17.000 a month. The serviri-N of Mr Kustomjei* Fronunurzc have...
18560122	Page 4	PUNJAUB. Her Majesty's Bth Regiment, en route from A.'ia lo Julnnilhui, inaiched into Unihali M ili.; 19th D'Ceinber. They werd to be inspected on ih- 20th, hy Brigadier General JohMtoo, iii full parade orde and would resume, ihfir ■arch on the. 21st. Lahore Chronicle. Dec. 22. The I'isiiawi/k Feontier. Poliiically...
18560122	Page 4	NEPAL AND THIBET A Correspondent at Cashmere fives us to understand that a great batile mm fought at a place called Kainan 10 days' jo-m^y from Lahsa between General Jung liihadoor and thb Thibetianson the 15th Nov. The former proved victorious after a severe struggle, having lost nearly onp-third of...
18560122	Page 5	"AUSTRALIA. I mstu.Com mi \KaTios. At the laitraootk\y ni '""iT ol the .Melbourne Chamber of Commerce, At.ll.jr read the following proposal in reference to tf* M-«aUMialMtent of Mean conuuui.icitiun between AMtr«l4ai»i UnM Ur.tain. i 1' .ii. 1 S. X, Company have named m their tender to (iiiveriiiiK-iit fur ptrrlonnii.g a..."
18560122	Page 5	"Correspondence. TO IHE EDITOR OF TUB STBIITS TIMES. 11l dkau Sir.— Should y»&gt;u or I be laking a rah i therool on the grass plot in front of the t'ourt House, would we be in contempt oi Court' and lial le to bo handed over to ihe lender k"". ping..."
18560122	Page 5	Straits Times Singapore:Tuesday ,Jany.22th,1856. -OIOM/H We linve lo announce ihe »rri\al of the follasting |i:is&gt;tncers 9am. If ir Ksßjiaaaa bot X.M]crl.-»n&lt;lon from Isbmlb. Mr. and Mrs, W. E. H, Mr. aad Mrs. Wilkinson, Mr. ,md Mrs. (iailar.l. Mr. ;ii,,l Mm. Schmidt, Count \mi Imbn, Harm Hin.i i,,,,cc'k, Mtvis. Jones, M*jrk...
18560122	Page 7	ARRIVAL OF THE SCINDIAN FROM BOMBAY The British steamer Scindiao, Captain Hanks, from Bombay January ~ml arrived at Singapore on the niylit of the lTtii inst. We baTO been favored with a copy of the linn: ATaaMofNoT. Mth which enables us tv lay bjforo our readers late news from Kwrope....
18560122	Page 8	SINGAPORE SHIPPING ARRIVALS. j an 15 Mamli. ling Uetuielta.narrov AKjnu l&gt;ec. II ..—II. Ms. ship Spartan, Mosle, a cruifc. Dutch S. V. Koningen der Ntderlsnden. Pi l iatflil Jan. il. Brit, tail Ayrshire, Me. Pbmon, ..Itulia Hcc. ti and Pinaitß. _!&gt;,,. d... Pet. Tatter, Amoy Jan. 7. n 17— Am....
18560122	Page 8	LONDON MARKET, DEC. 10th, 1855 Tlie Sugar nmrkit has again beoa mis uwnta me hading leaturc in Mincin;,' Lu.c. Allutioii IM :na,lr in our last circtilar lo the ÜBBnetdaated i :-&lt; t whicli had taken place in i&gt;« vaiue. the tn.-liaiil;i.i nl Croai tliu lowest point b.inj; about -5~. (k...
18560122	Page 8	"CHINA MARKETS. BftANQHAL -We have sdvlcee f.. Shanghai t,. iho 6'h Jim. W»nrillH f-ir ■mn*tni f""'&gt; both in Import! and Exports at rithcr improred pticft f&gt;r the foimer. S(i,iiU Prmlucf lUtt«n» 3. .50 a 4.20 Sipv! •JJna 1.75 tat naaMnan, 2.00 a 3. .50 Bl««k P&lt;TP cr »8 Wnmi $11..."
18560122	Page 8	"STRAITS AND CHINA SHIPPING. Arrivals-. Nov. 9 Sovcrign of the Spas, Shan- liiii Arrliitcci, Hon^k ng: Windt rmt-rr. SingaI ore 12 Toorent, Shanghai; Siorm King, Poo ihnw-i'oo; Aixhil Mt/ji 1 Pinamii Pamtin f Bineanotci 19 Cairngeem, Canton; ""J'.t Yivon, Poo* &lt;-h«&gt;w-f«io. Doe. 1 S,iilire, Ftn'-clioi\-foo: 5 Spfcdwell, Pfnangif Wild Pteon,..."
18560122	Page 8	"SHIPPING IN THE HARBOUR. Meyer co, N H I'IVK (Ml AFi. i _nitlTlSH.--.Britloin i ,rt f lYacotk, Samdum.y, llydroose, Calendar Hux Kuita'u U.l .in'r'pe't' y y&gt; UuodllU&gt;k I'""tah °1 ""unman, Juliette, Vanderavaly. Sultan, Cor-' Di;TCH-N,'..r S.lam Batrnia. B,n^ Chan Qaatj, Lnml-.r ALwhoor. AlaMMoer, On. Kee, Teo occciie, is ami Jj.ilgjcr,..."
18560123	909090	909090
18560124	909090	909090
18560125	909090	909090
18560126	909090	909090
18560127	909090	909090
18560128	909090	909090
18560129	Page 4	UNIVERSAL LIFE A SURANCE SOCIETY. o« Ornci, I Wn v \m Stbmt. Ckmirsiam— S» Hkvkv Wilkx k, K.I I BDUI I;K.\NCH. Directors. I'riimep. E»q. i George I William H. Bmoult, Eaq. Alexandi i 1 1 It. M N Esu. I Manm&Qm awrar Allen ebb, Esq. M. D. MeHNra. Braddmi Mi...
18560129	Page 4	PROSPECTUS. SINGAPORE BACKS, 1856. Fint Ikiy— Monday, 2?//* April Fiift Hurt— The Sultan's Cup, value 8 1 50. for ail Bono. Kntrance 85. H. f— distance 1 1 Mil. Weights— Arabs and Country-bred &lt;) St. 4. Kn--lish—Australian— Cape 10 St. l. «l Racr-The Club Cup, value 8 100— for Horses...
18560129	Page 4	GENERAL VIEW i «r THE PCOPE, 111 l VI'MK.VI. AM) i r rilM WO&I IN ITS SCOPE It unbraces some mention of oarlv influences, which led the author to adventure in tiic Kast hij ma hither in his own vessel, vi&gt;iting m'anv mall islands but little known, in the Smith...
18560129	Page 6	TIE ALLIED CELEBRATION. 3000 Persons Dining Together. GRAND ROW AT THE PAVILION. W« give below a full account of the proceedings of yesterday, and confine ourtelves to a narration of the fact* which actually occurred. A great many spesshu wer* prepared for the occasion by gentlemen who had intended to...
18560129	Page 7	Spechea of the Consuls. M i. uillon 'h msro.Nsr. On the |ai tot the French population of this Sute Msl &lt;;.n. n in. lit, 1 beg to think YOU for the warmth with which you lia-. rsuajhll] the toast it. hoi,, i I tli. Allied Sovereigns. The circumstance wlucli lias...
18560129	Page 8	Impromptu Procession. T«FMENIMIOB DEMONS 1 RATION OF STMPATHY Kir Till: HIS »IANV VISIT T«) THK RMIDEXCB OF IHKKI MUI ■-IL i^ hrforr d*ik. lMt rTrainr, a 'printed handbill, ..nt.ininn the f.Jlowliui ann^um-eaM-nt, poated In »ariou« ron.pi. uou« place throiuhwut the cilj »od vinul-ted in e»ery barreoin aad public place U...
18560129	Page 8	SINCAPORE SHIPPING ARRIVALS. Jan. 22— Brit, hark Marmwn, Priesl, Whampoa Jan. 13. Do. do. Indian Queen, Nakoda, Ca! cutta Dec. 8. Do. ship Chin Chew, Heritage, Amoy Jan. 12. m —D o. brig Weraff, Nakoda, Pinang Jan. .V Do. schr. Marie, Jenkins, Rangoon Jan. 3. Am. ship Yanke. Banger, Raven,...
18560129	Page 8	COMMERCIAL INTELLIGENCE. Calcutta, 20th January, 1856. The Ist Opium sale of 1856 was held on the 10th Instant, when 24-10 chests Patna and 1020 chests Benares were sold at the following rates i Patna Uitrliot U2O Lowest 910 Average 'JH. 3. 41 Beau re- do. 960 do. 'JiO do. Uj3....
18560129	Page 8	RATES OF PREMIA OF INSURANCE AT SINCAPORE. (ON (iOOUS) VOTAOBBBV S.\ILIN(J VKSSKI-S I'er rent lo (treat Urilain 2 to 3| Coiittncutal I'orts in Europe 2 lo 3 Macao, Ctiuisinviiioon and sailing between .'(Oth lloiiKkoug or June Ist March 14 to 1| Whaiiiioa 1 Amoy, duriiiu tht ■SJajsjaj period respectively.... I'uchow...
18560129	Page 8	"FREICH IS TO LONDON LIVEUPOOL Tin Antimony Ore. 2 per ""20 c»'. Gamier £4. 10s. Pearl S»ir&lt;. £1. IDs. India Rubber £4. 15s. Sh^o Flour £4. Mmj Sugar £4. 10s. fJntia £4 10s. Coffee in bun* £4. 10s. per 18 cwt. Black Pepper £4. IO«. per hi cwt. Hides £4...."
18560129	Page 8	MONtY MARKET. On Knglandu Ni.mtli. i-redit a' 4s. 9jd. to iKI J On Calcutta 219 lo 221 BsV per Un) dulUrs. On China 11 o 2 per cent premium. Bi'iiiuay 3U days sight Ka. 'ilB per 100 dollars. Sycee Silver 8 lo (»4 per cent premium fiirUrno Company Rupee* 218...
18560129	Page 8	VESSELS Expsctbd from EURPOPE Abdul Medji- Glaagow Ameiika »&gt;ng Harllepool 31 Aui&lt; Ar(O Garriti Hamburg Uurneo Smherlaiul Gla»K&lt;&gt;»» 5 Not. lionita Newport 18 Sept. Britannia G1»«row 10 Oct. Cornelian Sainers Newport Commodore L»wney G:.a»gov C«ndor Petemon Liverpool 2a Nor Chioa McMillan London 29 Nov CklJ— ll»t Cuinming Ola«pow Tl Sryt...
18560129	Page 8	"SHIPPING IN THE HARBOUR. NATIVE CRAFT. BRITISH— Britton.art, Peacock, Hydroose, Calendar Bux, Ruttan Mala, Johanna, Kitty, Goodluck, Juliette, Vanderavaly. Sultan, Cornelia, Pet, Indian Queen, W trail. DUTCH Noor Salam, Bntavia, Bonga, Ohmi Guan, Alrnansoer, Ong Kre, Teo Absoon, Ing B""Quan Sing, Oen Guan, Kirn Tearig Tye, Berkat, Futtool Kair, Abubaker,..."
18560130	909090	909090
18560131	909090	909090
18560201	909090	909090
18560202	909090	909090
18560203	909090	909090
18560204	909090	909090
18560205	Page 2	GERERAL VIEW OK THK RCOPE, TttKATMENT, *M) AIM OF THIS *OKK Tf IN ITS SCOPE lbraceS mention of early influences, winch led the author to adventure in tin- K.i.st his voyage hither in his own vensel. visitinjj many small islands but little known, in the .South Atlan tie, and Indian...
18560205	Page 4	UNIVERSAL LIFE A SUMANCE SOCIETY. London ufyick, iNo. 1. K.nu v&gt; iluam stbebi. CUirman— Sie Hinry Willock, K.L.S. INDIAN BRANCH. Directors. Charles R. Prinsep, Esq. i George Barton, fcsq. William 11. Snioult, Esq. Alexander Wallace.Eiiq K. Macdonald St«ph«nBox, Esq. Physkun. agents* Skcr«taries Allen Webb. Esq. M. I). Messrs. Braddon Co....
18560205	Page 4	PROSPECTUS. SINGAPORE RACES, 186«. First Day— Monday, 28M April First Race— The Sultan's Cup, value 150, for ■11 Horse*. Entrance $5. H. f-distance 11 Milt. Weight*— Arabs and Country-bred 9 St 4. English Australian Cape 10 Bt. 4 Second Race—The Club Cup, value 1 100— for Horsea owned by Members...
18560205	Page 4	DOMESTIC OCCURRENCE. DIED. At Hongkong, Jan. 2*2 od. suddenly of disease of the heart, Captain Nai Thin, commanding the Siamese ship Neptune.
18560205	Page 4	Strats Tiems SINSAfORK: I UKSDAY, FEB. STH. 1856. -WOW We have to announce the »rrir»l of the following pss«engers Jan. 89 per Lightning from Calcutta, Mr. Apcar; from Pinang Messrs. J. P. Cumiuing and Padday. Feb. I per Lancefield from Hongkong. for Singapore, Messrs. W. Tarrant and H. Anthon for...
18560205	Page 5	ABSTRACT Or CASES AND PERSONS BROUGHT BEFORE THE POLICE MAGISTRATE. DURING THE YEAR 1855. laken Cogni: i'olice Magi i !ance ol itrate's at the ,ttici--Bei it up to Qi iar(er Scssii hi. Seat v p to Sessions or •r and Termi iner. Crimes. Cn»Ti H&gt;T. Summary Convictions Disci »rged vie...
18560205	Page 5	"ANALYSIS OF THE STATE OF CRIME AT SINGAPORE. FOB THE TEAB 1855. A IndoBkitons Mi AY. fill E«K. NATIVga OF India. ii an POB Ml. Ci KJi»&gt; Pamoi At. -3 I ■a 1 a o -3 5 I 1 til a ""j 5 J I 3 m -3 I J..."
18560205	Page 6	PIHANG. O* Wednesday last, about noon, Constable Luckett and a party of peons boarded a large Junk in harbour on board of which there had been a disturbance. A number of the crew were found confined in the hold, and on searching the Teasel eleven knives, four spears and four...
18560205	Page 6	AMERICA. Thk allied fleets are still hovering along the coast of the Russian possessions, but had not succeeded up tD the latest dates in meetiug any Russian vessels of war. It appears that the Russians are assembled in great force at the mouth of the river Amoor, where- they occupy...
18560205	Page 7	EUROPEAN INTELLIGENCE. Thb Aistrian Difficulty If an article in the Morning Post of yeserd ix, on the arrest of Co ••:iel Turr by the Austrians, tb a true exposition of the view taken of that case by Minister*, the British tiovenimeni are about to plunge into a v.-ry quagmire of...
18560205	Page 8	"SINCAPORE SHIPPING ARRIVALS. Jan. Bnt. S. V. Lightning, Durham, Calcutls Jan. ""1, and Pinang 27. Do. schr. Nora, Anley, Sydney, Nor. 30 30 Siam ship F«*orite, Godshall, Amoy Jan. 16. 31 Brit. do. Confucius, Penny, Swatow Jan. 22. Do. bajk Grest Britain, Hcnty, Calcutta Jan. 5. m v) Dutch do...."
18560205	Page 8	COMMERCIAL INTELLIGENCE. Thk Pilmelu on the Bth January in Lat. 27 N. and Long*. 132, 8' E. *poke the Dutch barque Hu gerieaard from Rotterdam bound to Hougkong. The Danish barque Annette sailed from Singapore for Hongkong on the 29th Nov. The Hamburg ship Ocean left on the 4th Dec.,...
18560205	Page 8	RATES OF PREMtA OF INSURANCE SINCAPORE. VOYAGKS BY SAILING VEBBKI.B l&gt;i ceut lo Great Britain J &lt; Coutiucnuk i'urt* in Kurope 2 t.» 3 Macao, Cuiusiiiuiiioon und sailing belneen aotli Hongkong or &gt; Juue S. Ist March 1« tv lj Wliauiioa Amoy, durina the above period rtspectively i I uchow...
18560205	Page 8	FREICHTSTOLOrjOOMAtLIVEUPOOi Tin Antimony Ore. L 154 psjr 20 cut. Li.iinl)it r £4. 10s. PeHrl Sago Jt4. K&gt;i. Ituiirt Rubber 4. 15s. Sii^o Flour £4. 10h, Sugar £4 10s. Uatta £4. 10s. Joll't-e iv hugs £4. 10*. |&gt;t-r 18 cwi. Black Pepper £4. K&gt;-. iiei llicut. Hides £4. 15s. MeuHiirement (i&lt;rtMl»......
18560205	Page 8	"MONEY MARKET. On Knglandu' Month* ere.lit at 4s. 91d. to 4&gt;.&lt;j.li. On Chlcuuh 219 to 221 Rs .p. r 1 1 »o di.llur*. On China a 2 per cent premium. Hoinbay 3' l days sight K&lt;- ""^lB per 100 dollars. Sycee Silver 8 to »4 per tent prim mm FarUfSJl..."
18560205	Page 8	VESSELS EXPECTED from HASSEIN. Gem iieriiyraan direct liydrmixe Brown direct Ocean Bride Morrison direct SainarHiiß McDonald direct Uncle Tom De Bathe direct Vessbls Expkcted from Rangoon. Marie Jenkins direct Vessel Expectid from Trincomalee. 11. M. S. Nankin Hon. K. Sfwart Vbssels Expected from America. Bertha Bueynos Ayres Dolphin Hoyt Boston...
18560205	Page 8	SHIPPING IN THE HARBOUR. km m. H. C. steamer American ship British bark British bark British v chooser British l&gt;ri.;; Dutch bark British schooner British bark Dutch bark American bark American ship Siam ship Siam ship British bark British schooner British steamer British brig Dutch bark British ship British ship...
18560206	909090	909090
18560207	909090	909090
18560208	909090	909090
18560209	909090	909090
18560210	909090	909090
18560211	909090	909090
18560212	Page 2	GENERAL VIEW- OF THK KCOFK, T»KVHIi:\T, *Nl&gt; MM .1 111 it \V,)RK. IN ITS SCOPE Ie einhraces some mention ol cailv influences, whicTi ltd the author to adventure in the Bw| nis trojw* hither in his own vessel, visiting nntnv .•■mail island* but little known, in the South Atl.nitic, untl...
18560212	Page 4	"MARINE Life and Lasualtp MLIIAL ASSIKANCK MRIKTV Offices 13T, Leadenhall SUeet. TR U I Tilt. Sit James Matiieson 1 att, »1. P. ]auiJ..ii Moou, On aa j""' 1 C*n*iN Uamqlkm, Dire- ufthe K«y»l Mail ■saaaa Packet Oaaaaaaf DIRECTORS. CHAIKMAN-J 0 r.uii, K*j., hainnau of th. Oenv-ral Screw Steam Shipping Company..."
18560212	Page 4	OBJECTS AND PECULIAR FEATURES. iLofe SBajßfai Mantiuie pursuits^ have in aoMaafa aea ol ta&lt; aa ahasgaal for the riaka to ■aaah II luni, baae llautl el In-uraiue Societies to secure a future pioMHiou for aVaMSBBai and ab*o lias been formed to remove that obstacle, aj.il to tUi..w open to that...
18560212	Page 4	"MODES OF ASSURANCE. Tuk f. I mi. le* by wliicii SaS Maritime QaSJ «""ll be enabled to BBtSM a. tuluri- piovuiou for thtimttiti an.l for thtir Jauuutt, respectively. roH Tut Ms. Lvts. iiy au Anuuity, commencing BMBM a certain age, aud payabls for iho reiii.tiii..i r of life. Fok Tuuu..."
18560212	Page 4	SPECIAL ADVANTAGES TO THE ASSURED. Tin. Insured fur Life will participate in the whole of the Pri-Uu, which may Oe applied either To increaso ant Aimured ;or lo leduce tlie tutuie Annual I'm in. iiini or May bu luceived iv C'iisli t'oar-Jijtln of the hrtaii*ias paid to secure the Annu.ty...
